1638, 2019-10-31 16:49:11.919000
1656, 2019-10-31 16:49:32.089000
1651, 2019-10-31 16:49:52.259000
1665, 2019-10-31 16:50:12.428000
1661, 2019-10-31 16:50:32.596000
1665, 2019-10-31 16:50:52.764000
1650, 2019-10-31 16:51:12.936000
1647, 2019-10-31 16:51:33.105000
1649, 2019-10-31 16:51:53.274000
1649, 2019-10-31 16:52:13.447000
1647, 2019-10-31 16:52:33.621000
1650, 2019-10-31 16:52:53.797000
1642, 2019-10-31 16:53:13.970000
1659, 2019-10-31 16:53:34.143000
1660, 2019-10-31 16:53:54.312000
1658, 2019-10-31 16:54:14.480000
1646, 2019-10-31 16:54:34.648000
1644, 2019-10-31 16:54:54.816000
1651, 2019-10-31 16:55:14.983000
1666, 2019-10-31 16:55:35.152000
1651, 2019-10-31 16:55:55.321000
1664, 2019-10-31 16:56:15.495000
1670, 2019-10-31 16:56:35.669000
1669, 2019-10-31 16:56:55.845000
1672, 2019-10-31 16:57:16.016000
1641, 2019-10-31 16:57:36.190000
1620, 2019-10-31 16:57:56.364000
1642, 2019-10-31 16:58:16.537000
1645, 2019-10-31 16:58:36.711000
1645, 2019-10-31 16:58:56.885000
1630, 2019-10-31 16:59:17.061000
1629, 2019-10-31 16:59:37.232000
1631, 2019-10-31 16:59:57.406000
1632, 2019-10-31 17:00:17.581000
1646, 2019-10-31 17:00:37.753000
1644, 2019-10-31 17:00:57.928000
1644, 2019-10-31 17:01:18.100000
1626, 2019-10-31 17:01:38.268000
1656, 2019-10-31 17:01:58.437000
1645, 2019-10-31 17:02:18.605000
1639, 2019-10-31 17:02:38.773000
1587, 2019-10-31 17:02:58.945000
1621, 2019-10-31 17:03:19.115000
1653, 2019-10-31 17:03:39.287000
1685, 2019-10-31 17:03:59.457000
1664, 2019-10-31 17:04:19.627000
1663, 2019-10-31 17:04:39.802000
1665, 2019-10-31 17:04:59.976000
1656, 2019-10-31 17:05:20.149000
1656, 2019-10-31 17:05:40.322000
1654, 2019-10-31 17:06:00.495000
1661, 2019-10-31 17:06:20.669000
1659, 2019-10-31 17:06:40.843000
1676, 2019-10-31 17:07:01.019000
1683, 2019-10-31 17:07:21.190000
1648, 2019-10-31 17:07:41.364000
1651, 2019-10-31 17:08:01.538000
1649, 2019-10-31 17:08:21.711000
1651, 2019-10-31 17:08:41.889000
1691, 2019-10-31 17:09:02.059000
1657, 2019-10-31 17:09:22.227000
1658, 2019-10-31 17:09:42.395000
1655, 2019-10-31 17:10:02.563000
1657, 2019-10-31 17:10:22.731000
1667, 2019-10-31 17:10:42.899000
1667, 2019-10-31 17:11:03.067000
1666, 2019-10-31 17:11:23.237000
1677, 2019-10-31 17:11:43.409000
1657, 2019-10-31 17:12:03.577000
1656, 2019-10-31 17:12:23.745000
1680, 2019-10-31 17:12:43.913000
1678, 2019-10-31 17:13:04.081000
1678, 2019-10-31 17:13:24.249000
1681, 2019-10-31 17:13:44.418000
1681, 2019-10-31 17:14:04.591000
1679, 2019-10-31 17:14:24.764000
1681, 2019-10-31 17:14:44.937000
