262, 2019-10-29 12:55:51.675800
259, 2019-10-29 12:56:11.843800
234, 2019-10-29 12:56:32.013800
233, 2019-10-29 12:56:52.181800
231, 2019-10-29 12:57:12.349800
232, 2019-10-29 12:57:32.518800
230, 2019-10-29 12:57:52.686800
233, 2019-10-29 12:58:12.854800
233, 2019-10-29 12:58:33.022800
236, 2019-10-29 12:58:53.196800
233, 2019-10-29 12:59:13.370800
235, 2019-10-29 12:59:33.543800
233, 2019-10-29 12:59:53.718800
234, 2019-10-29 13:00:13.894800
233, 2019-10-29 13:00:34.065800
236, 2019-10-29 13:00:54.238800
235, 2019-10-29 13:01:14.406800
237, 2019-10-29 13:01:34.574800
236, 2019-10-29 13:01:54.742800
238, 2019-10-29 13:02:14.912800
237, 2019-10-29 13:02:35.080800
242, 2019-10-29 13:02:55.248800
241, 2019-10-29 13:03:15.416800
242, 2019-10-29 13:03:35.591800
242, 2019-10-29 13:03:55.766800
243, 2019-10-29 13:04:15.938800
243, 2019-10-29 13:04:36.112800
244, 2019-10-29 13:04:56.285800
248, 2019-10-29 13:05:16.459800
248, 2019-10-29 13:05:36.639800
246, 2019-10-29 13:05:56.807800
247, 2019-10-29 13:06:16.975800
246, 2019-10-29 13:06:37.143800
248, 2019-10-29 13:06:57.311800
248, 2019-10-29 13:07:17.479800
252, 2019-10-29 13:07:37.649800
250, 2019-10-29 13:07:57.817800
250, 2019-10-29 13:08:17.986800
249, 2019-10-29 13:08:38.160800
247, 2019-10-29 13:08:58.332800
245, 2019-10-29 13:09:18.506800
245, 2019-10-29 13:09:38.680800
242, 2019-10-29 13:09:58.854800
243, 2019-10-29 13:10:19.027800
246, 2019-10-29 13:10:39.204800
244, 2019-10-29 13:10:59.378800
246, 2019-10-29 13:11:19.548800
247, 2019-10-29 13:11:39.722800
244, 2019-10-29 13:11:59.896800
243, 2019-10-29 13:12:20.070800
244, 2019-10-29 13:12:40.243800
245, 2019-10-29 13:13:00.417800
245, 2019-10-29 13:13:20.591800
241, 2019-10-29 13:13:40.764800
242, 2019-10-29 13:14:00.938800
243, 2019-10-29 13:14:21.113800
237, 2019-10-29 13:14:41.288800
237, 2019-10-29 13:15:01.459800
242, 2019-10-29 13:15:21.633800
240, 2019-10-29 13:15:41.806800
242, 2019-10-29 13:16:01.980800
244, 2019-10-29 13:16:22.153800
243, 2019-10-29 13:16:42.329800
244, 2019-10-29 13:17:02.501800
247, 2019-10-29 13:17:22.675800
247, 2019-10-29 13:17:42.849800
246, 2019-10-29 13:18:03.023800
241, 2019-10-29 13:18:23.196800
247, 2019-10-29 13:18:43.371800
247, 2019-10-29 13:19:03.545800
250, 2019-10-29 13:19:23.717800
252, 2019-10-29 13:19:43.891800
247, 2019-10-29 13:20:04.065800
247, 2019-10-29 13:20:24.239800
248, 2019-10-29 13:20:44.414800
247, 2019-10-29 13:21:04.586800
248, 2019-10-29 13:21:24.760800
247, 2019-10-29 13:21:44.933800
246, 2019-10-29 13:22:05.107800
244, 2019-10-29 13:22:25.280800
242, 2019-10-29 13:22:45.454800
240, 2019-10-29 13:23:05.628800
241, 2019-10-29 13:23:25.802800
238, 2019-10-29 13:23:45.975800
240, 2019-10-29 13:24:06.149800
240, 2019-10-29 13:24:26.324800
240, 2019-10-29 13:24:46.499800
242, 2019-10-29 13:25:06.671800
