second,Volt1,Volt2,Volt3,Volt4
-4.8824000E+00,+3.2178507E+00,+29.0113E-03,+8.3683E-03,+12.2749E-03
-4.8820000E+00,+3.2059732E+00,+41.8411E-03,-8.3681E-03,+25.1047E-03
-4.8816000E+00,+3.2101349E+00,+36.0298E-03,-2.5569E-03,+19.2934E-03
-4.8812000E+00,+3.2096247E+00,+35.7748E-03,+8.3683E-03,+8.3683E-03
-4.8808000E+00,+3.2062283E+00,+41.8411E-03,+8.3683E-03,+8.3683E-03
-4.8804000E+00,+3.2181057E+00,+28.7562E-03,+21.4531E-03,+38.1895E-03
-4.8800000E+00,+3.2135313E+00,+41.8411E-03,+8.3683E-03,+16.5942E-03
-4.8796000E+00,+3.2083879E+00,+28.4717E-03,+8.3683E-03,+21.7376E-03
-4.8792000E+00,+3.2050209E+00,+26.5965E-03,+23.6128E-03,+23.6128E-03
-4.8788000E+00,+3.1986701E+00,+35.4903E-03,+2.0175E-03,+14.7190E-03
-4.8784000E+00,+3.1994942E+00,+25.1047E-03,+2.8416E-03,+13.8949E-03
-4.8780000E+00,+3.2210895E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.8776000E+00,+3.2008298E+00,+29.2958E-03,-4.1770E-03,+20.9135E-03
-4.8772000E+00,+3.1882845E+00,+41.8411E-03,+8.3683E-03,+8.3683E-03
-4.8768000E+00,+3.2021934E+00,+27.9321E-03,+8.3683E-03,+22.2772E-03
-4.8764000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+10.3997E-03
-4.8760000E+00,+3.2050209E+00,+31.9950E-03,+8.3683E-03,+25.1047E-03
-4.8756000E+00,+3.2050209E+00,+41.8411E-03,-3.3810E-03,+13.3554E-03
-4.8752000E+00,+3.1884127E+00,+25.2329E-03,+8.2401E-03,+8.3683E-03
-4.8748000E+00,+3.1930152E+00,+37.1103E-03,+3.6375E-03,+17.8297E-03
-4.8744000E+00,+3.1954313E+00,+25.1047E-03,+1.2215E-03,+32.2514E-03
-4.8740000E+00,+3.1882845E+00,+25.1047E-03,+8.3683E-03,+10.6561E-03
-4.8736000E+00,+3.1908555E+00,+27.6757E-03,-5.7971E-03,+22.5336E-03
-4.8732000E+00,+3.1975909E+00,+34.4111E-03,-6.4917E-03,+15.7982E-03
-4.8728000E+00,+3.2128622E+00,+25.1047E-03,-12.8157E-03,+12.8158E-03
-4.8724000E+00,+3.2213459E+00,+25.1047E-03,+7.9569E-03,+24.6933E-03
-4.8720000E+00,+3.2050209E+00,+25.1047E-03,-8.3681E-03,+13.6385E-03
-4.8716000E+00,+3.1948917E+00,+35.2339E-03,+1.7611E-03,+14.9754E-03
-4.8712000E+00,+3.2182607E+00,+26.8529E-03,+23.3564E-03,+8.3683E-03
-4.8708000E+00,+3.2050209E+00,+38.7304E-03,-5.2575E-03,+11.4789E-03
-4.8704000E+00,+3.2050209E+00,+25.1047E-03,+398.7E-06,+17.1351E-03
-4.8700000E+00,+3.2178493E+00,+37.9331E-03,-8.3681E-03,+8.3683E-03
-4.8696000E+00,+3.1882845E+00,+26.0556E-03,+23.2027E-03,+39.9391E-03
-4.8692000E+00,+3.1940944E+00,+41.8411E-03,-8.3681E-03,+8.3683E-03
-4.8688000E+00,+3.2050209E+00,+31.1723E-03,-8.3681E-03,+19.0370E-03
-4.8684000E+00,+3.1894932E+00,+25.1047E-03,+7.1595E-03,+25.1047E-03
-4.8680000E+00,+3.2144569E+00,+25.1047E-03,+4.7180E-03,+25.1047E-03
-4.8676000E+00,+3.1882845E+00,+25.1047E-03,-8.3681E-03,+16.5955E-03
-4.8672000E+00,+3.2016525E+00,+25.1047E-03,+4.9999E-03,+21.7363E-03
-4.8668000E+00,+3.1897750E+00,+25.1047E-03,+6.8777E-03,+25.1047E-03
-4.8664000E+00,+3.2050209E+00,+18.7552E-03,-8.3681E-03,+18.7552E-03
-4.8660000E+00,+3.2050209E+00,+19.5766E-03,+2.8402E-03,+8.3683E-03
-4.8656000E+00,+3.2050209E+00,+9.0374E-03,-7.6990E-03,+8.3683E-03
-4.8652000E+00,+3.2050209E+00,+29.2944E-03,-8.3681E-03,+20.9149E-03
-4.8648000E+00,+3.2050209E+00,+41.8411E-03,+680.6E-06,+8.3683E-03
-4.8644000E+00,+3.2050209E+00,+41.8411E-03,+8.3683E-03,+22.2759E-03
-4.8640000E+00,+3.1903146E+00,+23.0745E-03,-6.3380E-03,+41.8411E-03
-4.8636000E+00,+3.2050209E+00,+22.1463E-03,+8.3683E-03,+34.9520E-03
-4.8632000E+00,+3.2050209E+00,+30.0931E-03,-3.3797E-03,+25.1047E-03
-4.8628000E+00,+3.2050209E+00,+25.1047E-03,-8.3681E-03,+25.1047E-03
-4.8624000E+00,+3.1882845E+00,+20.3753E-03,-3.6388E-03,+25.1047E-03
-4.8620000E+00,+3.1978728E+00,+17.9565E-03,+8.3683E-03,+15.5164E-03
-4.8616000E+00,+3.2050209E+00,+39.5518E-03,-6.0789E-03,+22.8154E-03
-4.8612000E+00,+3.1882845E+00,+53.4380E-03,+8.3683E-03,+10.9380E-03
-4.8608000E+00,+3.1882845E+00,+25.1047E-03,+8.3683E-03,+25.1047E-03
-4.8604000E+00,+3.2005720E+00,+25.1047E-03,-3.9193E-03,+25.1047E-03
-4.8600000E+00,+3.1886945E+00,+25.1047E-03,-7.5481E-03,+24.6946E-03
-4.8596000E+00,+3.2050209E+00,+25.1047E-03,+14.5667E-03,+8.3683E-03
-4.8592000E+00,+3.2050209E+00,+35.2325E-03,+1.7597E-03,+28.6240E-03
-4.8588000E+00,+3.2050209E+00,+26.8543E-03,-6.6185E-03,+26.8543E-03
-4.8584000E+00,+3.2050209E+00,+28.2139E-03,+8.3683E-03,+11.4775E-03
-4.8580000E+00,+3.1970527E+00,+33.8729E-03,+8.3683E-03,+25.1047E-03
-4.8576000E+00,+3.2011116E+00,+37.9318E-03,-4.4589E-03,+25.1047E-03
-4.8572000E+00,+3.2040713E+00,+40.8914E-03,+8.3683E-03,+9.3179E-03
-4.8568000E+00,+3.1940930E+00,+30.9132E-03,+2.5597E-03,+19.2961E-03
-4.8564000E+00,+3.2050209E+00,+31.1736E-03,-8.3681E-03,+8.3683E-03
-4.8560000E+00,+3.2205472E+00,+25.1047E-03,+7.1582E-03,+23.8946E-03
-4.8556000E+00,+3.1919334E+00,+38.1922E-03,+8.3683E-03,+21.4558E-03
-4.8552000E+00,+3.2050209E+00,+33.6124E-03,+8.3683E-03,+8.3683E-03
-4.8548000E+00,+3.1916542E+00,+41.8411E-03,+21.7349E-03,+21.7349E-03
-4.8544000E+00,+3.2020425E+00,+25.1047E-03,+8.3683E-03,+25.1047E-03
-4.8540000E+00,+3.1842443E+00,+25.1047E-03,+8.3683E-03,+18.7565E-03
-4.8536000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.8532000E+00,+3.1889549E+00,+41.1706E-03,-7.6977E-03,+8.3683E-03
-4.8528000E+00,+3.2008324E+00,+25.1047E-03,+4.1798E-03,+4.1798E-03
-4.8524000E+00,+3.1973319E+00,+25.1047E-03,+679.2E-06,+9.7266E-03
-4.8520000E+00,+3.2050209E+00,+11.1984E-03,+8.3683E-03,+25.1047E-03
-4.8516000E+00,+3.2070497E+00,+25.1047E-03,-6.3394E-03,+25.1047E-03
-4.8512000E+00,+3.2079819E+00,+25.1047E-03,+1.4806E-03,+25.1047E-03
-4.8508000E+00,+3.2000311E+00,+36.8513E-03,-8.3681E-03,+25.1047E-03
-4.8504000E+00,+3.2050209E+00,+25.2355E-03,+8.2374E-03,+25.1047E-03
-4.8500000E+00,+3.2050209E+00,+37.1130E-03,-3.6401E-03,+8.3683E-03
-4.8496000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.8492000E+00,+3.1905750E+00,+39.5505E-03,-6.0776E-03,+22.8141E-03
-4.8488000E+00,+3.2024525E+00,+27.6730E-03,+8.3683E-03,+22.5363E-03
-4.8484000E+00,+3.1957118E+00,+41.8411E-03,+8.3683E-03,+15.7955E-03
-4.8480000E+00,+3.2050209E+00,+29.5549E-03,+8.3683E-03,+25.1047E-03
-4.8476000E+00,+3.2046122E+00,+25.1047E-03,+8.3683E-03,+25.1047E-03
-4.8472000E+00,+3.1935521E+00,+25.1047E-03,+8.3683E-03,+30.3723E-03
-4.8468000E+00,+3.2050209E+00,+35.2312E-03,-1.7583E-03,+31.7145E-03
-4.8464000E+00,+3.2050209E+00,+26.8556E-03,+6.6173E-03,+25.1047E-03
-4.8460000E+00,+3.2081288E+00,+41.8411E-03,+5.2603E-03,+8.3683E-03
-4.8456000E+00,+3.2137904E+00,+33.8742E-03,-8.3681E-03,+8.3683E-03
-4.8452000E+00,+3.2178467E+00,+25.1047E-03,-8.3681E-03,+21.1940E-03
-4.8448000E+00,+3.2050209E+00,+26.0529E-03,-7.4199E-03,+24.1564E-03
-4.8444000E+00,+3.2050209E+00,+30.2267E-03,+2.5611E-03,+8.3683E-03
-4.8440000E+00,+3.2050209E+00,+19.0344E-03,+2.2980E-03,+19.0344E-03
-4.8436000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+9.5796E-03
-4.8432000E+00,+3.2050209E+00,+38.1935E-03,+8.3683E-03,+8.3683E-03
-4.8428000E+00,+3.2050209E+00,+16.5982E-03,+8.3683E-03,+16.8747E-03
-4.8424000E+00,+3.2050209E+00,+35.0990E-03,+8.3683E-03,+38.4700E-03
-4.8420000E+00,+3.2050209E+00,+40.3532E-03,-8.3681E-03,+23.6168E-03
-4.8416000E+00,+3.2050209E+00,+31.4514E-03,+4.3254E-03,+8.3683E-03
-4.8412000E+00,+3.2050209E+00,+30.6354E-03,+2.6933E-03,+19.5739E-03
-4.8408000E+00,+3.1889563E+00,+41.1693E-03,+7.6965E-03,+25.1047E-03
-4.8404000E+00,+3.2008338E+00,+29.2918E-03,-4.1810E-03,+20.9175E-03
-4.8400000E+00,+3.1882845E+00,+23.7490E-03,+8.3683E-03,+17.4143E-03
-4.8396000E+00,+3.1882845E+00,+22.2732E-03,+8.3683E-03,+11.1997E-03
-4.8392000E+00,+3.2029934E+00,+27.1321E-03,+8.3683E-03,+25.1047E-03
-4.8388000E+00,+3.2020572E+00,+41.8411E-03,+1.4819E-03,+25.1047E-03
-4.8384000E+00,+3.2100120E+00,+30.0958E-03,+3.3771E-03,+13.3594E-03
-4.8380000E+00,+3.2050209E+00,+25.1047E-03,-8.2359E-03,+24.9724E-03
-4.8376000E+00,+3.2097476E+00,+25.1047E-03,+3.6416E-03,+25.1047E-03
-4.8372000E+00,+3.2025861E+00,+25.1047E-03,+1.2175E-03,+25.1047E-03
-4.8368000E+00,+3.2027290E+00,+25.1047E-03,-6.0763E-03,+10.6601E-03
-4.8364000E+00,+3.2191903E+00,+27.6717E-03,-5.8011E-03,+8.3683E-03
-4.8360000E+00,+3.1975949E+00,+41.8411E-03,+942.3E-06,+15.7942E-03
-4.8356000E+00,+3.2005693E+00,+29.5562E-03,-8.3681E-03,+25.1047E-03
-4.8352000E+00,+3.1886919E+00,+25.1047E-03,+8.3683E-03,+24.2899E-03
-4.8348000E+00,+3.2050209E+00,+25.1047E-03,+3.1020E-03,-3.1019E-03
-4.8344000E+00,+3.2050209E+00,+25.1047E-03,+1.7570E-03,+18.4934E-03
-4.8340000E+00,+3.2200050E+00,+25.1047E-03,+8.3683E-03,+25.1047E-03
-4.8336000E+00,+3.2019143E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.8332000E+00,+3.1962500E+00,+25.1047E-03,+402.7E-06,+16.3338E-03
-4.8328000E+00,+3.2050209E+00,+37.9291E-03,+4.4563E-03,+25.1047E-03
-4.8324000E+00,+3.1892314E+00,+40.8941E-03,-23.2107E-03,+8.3683E-03
-4.8320000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.8316000E+00,+3.1943561E+00,+35.7694E-03,+8.3683E-03,+8.3683E-03
-4.8312000E+00,+3.2038082E+00,+26.3174E-03,+8.3683E-03,+23.8919E-03
-4.8308000E+00,+3.2050209E+00,+28.7508E-03,+8.3683E-03,-1.0758E-03
-4.8304000E+00,+3.2050209E+00,+33.3359E-03,+8.3683E-03,+25.1047E-03
-4.8300000E+00,+3.2050209E+00,+25.1047E-03,+21.7323E-03,+11.7406E-03
-4.8296000E+00,+3.2050209E+00,+55.6044E-03,-8.3681E-03,+9.8548E-03
-4.8292000E+00,+3.2113663E+00,+25.1047E-03,-2.0227E-03,+18.7592E-03
-4.8288000E+00,+3.2105529E+00,+25.1047E-03,-14.0405E-03,+19.5726E-03
-4.8284000E+00,+3.2050209E+00,+25.1047E-03,+7.0220E-03,+25.1047E-03
-4.8280000E+00,+3.2050209E+00,+29.2904E-03,-8.3681E-03,+25.1047E-03
-4.8276000E+00,+3.2140656E+00,+32.7964E-03,+676.5E-06,+25.1047E-03
-4.8272000E+00,+3.1939501E+00,+39.0083E-03,+8.3683E-03,+25.1047E-03
-4.8268000E+00,+3.1903106E+00,+39.8149E-03,+6.3421E-03,+25.1047E-03
-4.8264000E+00,+3.2050209E+00,+31.9897E-03,-8.3681E-03,+25.1047E-03
-4.8260000E+00,+3.2050209E+00,+30.0971E-03,+3.3758E-03,+13.3607E-03
-4.8256000E+00,+3.1884180E+00,+25.1047E-03,-8.2346E-03,+24.9711E-03
-4.8252000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.8248000E+00,+3.1954366E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.8244000E+00,+3.1882845E+00,+39.5478E-03,+8.3683E-03,+8.3683E-03
-4.8240000E+00,+3.1908502E+00,+27.6703E-03,-5.8025E-03,+25.1047E-03
-4.8236000E+00,+3.1975963E+00,+34.4165E-03,+943.6E-06,+17.6801E-03
-4.8232000E+00,+3.2128515E+00,+25.1047E-03,+3.9154E-03,+20.6518E-03
-4.8228000E+00,+3.2050209E+00,+25.5107E-03,-7.9621E-03,+8.3683E-03
-4.8224000E+00,+3.1997560E+00,+36.5761E-03,+3.1033E-03,+8.3683E-03
-4.8220000E+00,+3.1984083E+00,+35.2285E-03,-8.3681E-03,+18.4921E-03
-4.8216000E+00,+3.2200037E+00,+26.8583E-03,-8.3681E-03,+10.1219E-03
-4.8212000E+00,+3.2050209E+00,+25.1047E-03,-8.3681E-03,+21.9994E-03
-4.8208000E+00,+3.2050209E+00,+25.1047E-03,-404.0E-06,+16.3324E-03
-4.8204000E+00,+3.2050209E+00,+25.1047E-03,+21.1913E-03,+25.1047E-03
-4.8200000E+00,+3.2198661E+00,+25.1047E-03,-7.4225E-03,+24.1590E-03
-4.8196000E+00,+3.1882845E+00,+25.1047E-03,+2.5637E-03,+8.3683E-03
-4.8192000E+00,+3.1989479E+00,+25.1047E-03,-8.3681E-03,+19.0317E-03
-4.8188000E+00,+3.2050209E+00,+25.1047E-03,-8.3681E-03,+9.5823E-03
-4.8184000E+00,+3.2013760E+00,+38.1962E-03,-4.7233E-03,+21.4598E-03
-4.8180000E+00,+3.1882845E+00,+16.6009E-03,+8.3683E-03,+8.3683E-03
-4.8176000E+00,+3.2016472E+00,+35.0936E-03,+21.7309E-03,+21.7309E-03
-4.8172000E+00,+3.1882845E+00,+25.1047E-03,+5.3979E-03,+26.5898E-03
-4.8168000E+00,+3.1946286E+00,+25.1047E-03,-12.4163E-03,+29.1529E-03
-4.8164000E+00,+3.1938179E+00,+25.1047E-03,-2.8348E-03,-2.8348E-03
-4.8160000E+00,+3.2204083E+00,+25.1047E-03,-8.3681E-03,+23.7557E-03
-4.8156000E+00,+3.1882845E+00,+25.1047E-03,-600E-09,+8.3683E-03
-4.8152000E+00,+3.1973278E+00,+34.1480E-03,-16.0612E-03,+8.3683E-03
-4.8148000E+00,+3.2050209E+00,+27.9388E-03,-8.3681E-03,+8.3683E-03
-4.8144000E+00,+3.2050209E+00,+25.1047E-03,+6.3435E-03,+23.0799E-03
-4.8140000E+00,+3.1912535E+00,+31.9883E-03,-8.3681E-03,+15.2519E-03
-4.8136000E+00,+3.1832907E+00,+41.8411E-03,-8.3681E-03,+25.1047E-03
-4.8132000E+00,+3.2048860E+00,+58.4426E-03,+8.2334E-03,+8.5031E-03
-4.8128000E+00,+3.2050209E+00,+25.1047E-03,+3.6442E-03,+13.0923E-03
-4.8124000E+00,+3.2146038E+00,+34.6876E-03,-8.3681E-03,+15.5217E-03
-4.8120000E+00,+3.2073154E+00,+27.3992E-03,+6.0737E-03,+8.3683E-03
-4.8116000E+00,+3.2075852E+00,+41.8411E-03,+8.3683E-03,+25.1047E-03
-4.8112000E+00,+3.2143340E+00,+34.4178E-03,+8.3683E-03,+17.6814E-03
-4.8108000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.8104000E+00,+3.2050209E+00,+41.8411E-03,-8.3681E-03,+24.7000E-03
-4.8100000E+00,+3.2102845E+00,+41.8411E-03,-3.1046E-03,+13.6319E-03
-4.8096000E+00,+3.2015123E+00,+31.7185E-03,-1.7543E-03,+14.9821E-03
-4.8092000E+00,+3.2032659E+00,+25.1047E-03,+6.6133E-03,+8.3683E-03
-4.8088000E+00,+3.2019170E+00,+25.1047E-03,+5.2643E-03,+11.4722E-03
-4.8084000E+00,+3.1962473E+00,+33.0675E-03,-8.3681E-03,+25.1047E-03
-4.8080000E+00,+3.2050209E+00,+29.0193E-03,+4.4536E-03,-538.9E-06
-4.8076000E+00,+3.2208130E+00,+40.8968E-03,+9.3125E-03,+9.3125E-03
-4.8072000E+00,+3.2108241E+00,+30.9078E-03,+19.3015E-03,+19.3015E-03
-4.8068000E+00,+3.2110952E+00,+31.1790E-03,+8.3683E-03,+8.3683E-03
-4.8064000E+00,+3.2050209E+00,+40.6257E-03,+8.3683E-03,+8.3683E-03
-4.8060000E+00,+3.1919280E+00,+21.4611E-03,+21.4611E-03,+8.3683E-03
-4.8056000E+00,+3.1965185E+00,+16.8707E-03,+8.3683E-03,+16.8707E-03
-4.8052000E+00,+3.1882845E+00,+25.1047E-03,+8.3683E-03,+11.7433E-03
-4.8048000E+00,+3.2050209E+00,+26.5885E-03,+8.3683E-03,+26.5885E-03
-4.8044000E+00,+3.1986781E+00,+41.8411E-03,+2.0255E-03,+35.4983E-03
-4.8040000E+00,+3.1994862E+00,+30.6394E-03,-8.3681E-03,+13.9030E-03
-4.8036000E+00,+3.2050209E+00,+25.1047E-03,-8.3681E-03,-7.6923E-03
-4.8032000E+00,+3.2217573E+00,+25.1047E-03,+4.1852E-03,+20.9216E-03
-4.8028000E+00,+3.2127153E+00,+25.1047E-03,+673.9E-06,+17.4103E-03
-4.8024000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+11.2037E-03
-4.8020000E+00,+3.2050209E+00,+12.4151E-03,-6.3447E-03,+23.0812E-03
-4.8016000E+00,+3.2050209E+00,+41.8411E-03,+8.3683E-03,+8.3683E-03
-4.8012000E+00,+3.2050209E+00,+30.0998E-03,+8.3683E-03,+20.1095E-03
-4.8008000E+00,+3.1884207E+00,+25.1047E-03,-8.2319E-03,+25.1047E-03
-4.8004000E+00,+3.1882845E+00,+37.1184E-03,+8.3683E-03,+13.0909E-03
-4.8000000E+00,+3.1978661E+00,+25.1047E-03,-1.2133E-03,+15.5231E-03
-4.7996000E+00,+3.2194614E+00,+10.6642E-03,+6.0724E-03,+37.2493E-03
-4.7992000E+00,+3.2050209E+00,+13.4943E-03,-8.3681E-03,+22.5416E-03
-4.7988000E+00,+3.2050209E+00,+34.4191E-03,-946.2E-06,+15.7902E-03
-4.7984000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+25.1047E-03
-4.7980000E+00,+3.1890912E+00,+41.4377E-03,-7.9648E-03,+24.7013E-03
-4.7976000E+00,+3.2112328E+00,+30.3669E-03,+3.1060E-03,+13.6305E-03
-4.7972000E+00,+3.1984057E+00,+21.5987E-03,-8.3681E-03,+14.9835E-03
-4.7968000E+00,+3.2200010E+00,+38.3284E-03,-8.3681E-03,+8.3683E-03
-4.7964000E+00,+3.2050209E+00,+25.1047E-03,+2.1631E-03,+8.3683E-03
-4.7960000E+00,+3.2129824E+00,+33.0662E-03,-9.1815E-03,+16.3298E-03
-4.7956000E+00,+3.2217573E+00,+41.8411E-03,-4.4522E-03,+25.1047E-03
-4.7952000E+00,+3.2050209E+00,+26.0476E-03,-8.3681E-03,+8.3683E-03
-4.7948000E+00,+3.2050209E+00,+36.0392E-03,-8.3681E-03,+14.1701E-03
-4.7944000E+00,+3.2156816E+00,+25.1047E-03,-8.3681E-03,+14.4439E-03
-4.7940000E+00,+3.2062376E+00,+25.1047E-03,-8.3681E-03,+23.8879E-03
-4.7936000E+00,+3.2013787E+00,+38.1989E-03,+8.3683E-03,+25.1047E-03
-4.7932000E+00,+3.1967856E+00,+33.6057E-03,-132.8E-06,+25.1047E-03
-4.7928000E+00,+3.2050209E+00,+28.4811E-03,+4.9919E-03,+25.1047E-03
-4.7924000E+00,+3.2050209E+00,+25.1047E-03,-6.8856E-03,+11.3333E-03
-4.7920000E+00,+3.2050209E+00,+25.1047E-03,+2.0268E-03,+29.1582E-03
-4.7916000E+00,+3.2050209E+00,+36.3050E-03,+2.8322E-03,+19.5686E-03
-4.7912000E+00,+3.2050209E+00,+25.7818E-03,+8.3683E-03,-7.0138E-03
-4.7908000E+00,+3.1966480E+00,+29.2864E-03,+8.3683E-03,+8.3683E-03
-4.7904000E+00,+3.2127166E+00,+41.8411E-03,-672.4E-06,+8.3683E-03
-4.7900000E+00,+3.2050209E+00,+27.9415E-03,+5.5314E-03,+8.3683E-03
-4.7896000E+00,+3.2050209E+00,+41.8411E-03,+8.3683E-03,-4.3240E-03
-4.7892000E+00,+3.2050209E+00,+41.8411E-03,+8.3683E-03,+18.2236E-03
-4.7888000E+00,+3.2050209E+00,+30.1011E-03,-3.3717E-03,+8.3683E-03
-4.7884000E+00,+3.1884221E+00,+25.1047E-03,+8.2307E-03,+8.3683E-03
-4.7880000E+00,+3.2050209E+00,+25.1047E-03,-3.6468E-03,+20.3833E-03
-4.7876000E+00,+3.2050209E+00,+34.6849E-03,+8.3683E-03,+8.3683E-03
-4.7872000E+00,+3.2050209E+00,+27.4019E-03,+8.3683E-03,+22.8074E-03
-4.7868000E+00,+3.2050209E+00,+39.2794E-03,-8.3681E-03,+22.5430E-03
-4.7864000E+00,+3.1976003E+00,+25.1047E-03,-8.3681E-03,+15.7888E-03
-4.7860000E+00,+3.2005640E+00,+25.1047E-03,+3.9113E-03,+25.1047E-03
-4.7856000E+00,+3.1886865E+00,+8.7703E-03,+7.9662E-03,+8.3683E-03
-4.7852000E+00,+3.2050209E+00,+30.3656E-03,-3.1072E-03,+8.3683E-03
-4.7848000E+00,+3.2151407E+00,+41.8411E-03,+18.4881E-03,+8.3683E-03
-4.7844000E+00,+3.2067785E+00,+26.8623E-03,+10.1259E-03,+23.3470E-03
-4.7840000E+00,+3.2050209E+00,+25.1047E-03,-8.3681E-03,+14.5708E-03
-4.7836000E+00,+3.1970607E+00,+25.1047E-03,-8.3681E-03,+33.8809E-03
-4.7832000E+00,+3.2011036E+00,+25.1047E-03,-8.3681E-03,+25.1047E-03
-4.7828000E+00,+3.2198741E+00,+40.8995E-03,-7.4266E-03,-6.4850E-03
-4.7824000E+00,+3.1882845E+00,+25.1047E-03,+8.3683E-03,+25.1047E-03
-4.7820000E+00,+3.2096033E+00,+35.7641E-03,+8.3683E-03,+14.4452E-03
-4.7816000E+00,+3.2062390E+00,+26.3227E-03,+8.3683E-03,+23.8866E-03
-4.7812000E+00,+3.2050209E+00,+38.2002E-03,+8.3683E-03,+25.1047E-03
-4.7808000E+00,+3.2135206E+00,+33.6044E-03,-131.5E-06,+25.1047E-03
-4.7804000E+00,+3.2083986E+00,+28.4824E-03,+4.9905E-03,+25.1047E-03
-4.7800000E+00,+3.2050209E+00,+40.3599E-03,+8.3683E-03,+6.8871E-03
-4.7796000E+00,+3.2050209E+00,+31.4447E-03,+2.0282E-03,-2.0281E-03
-4.7792000E+00,+3.2050209E+00,+41.8411E-03,-8.3681E-03,+19.5672E-03
-4.7788000E+00,+3.1889630E+00,+41.8411E-03,+7.6898E-03,+9.0467E-03
-4.7784000E+00,+3.1966453E+00,+29.2851E-03,-4.1877E-03,+12.5487E-03
-4.7780000E+00,+3.2217573E+00,+41.8411E-03,+8.3683E-03,+16.0653E-03
-4.7776000E+00,+3.2078590E+00,+27.9428E-03,-5.5300E-03,+8.3683E-03
-4.7772000E+00,+3.1903052E+00,+39.8203E-03,-8.3681E-03,+23.0839E-03
-4.7768000E+00,+3.2050209E+00,+25.1047E-03,-1.4885E-03,+15.2479E-03
-4.7764000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+13.3661E-03
-4.7760000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+24.9657E-03
-4.7756000E+00,+3.2003009E+00,+37.1211E-03,+8.3683E-03,+25.1047E-03
-4.7752000E+00,+3.1978634E+00,+34.6836E-03,+17.9472E-03,+25.1047E-03
-4.7748000E+00,+3.2050209E+00,+12.9654E-03,+10.6668E-03,+25.1047E-03
-4.7744000E+00,+3.2050209E+00,+25.1047E-03,+5.8079E-03,+8.3683E-03
-4.7740000E+00,+3.2050209E+00,+32.5239E-03,-8.3681E-03,+15.7875E-03
-4.7736000E+00,+3.2050209E+00,+29.5629E-03,-8.3681E-03,+25.1047E-03
-4.7732000E+00,+3.1886852E+00,+25.5053E-03,+7.9676E-03,+25.1047E-03
-4.7728000E+00,+3.2050209E+00,+36.5815E-03,-3.1086E-03,+19.8451E-03
-4.7724000E+00,+3.2050209E+00,+35.2231E-03,+8.3683E-03,+18.4867E-03
-4.7720000E+00,+3.2050209E+00,+41.8411E-03,+8.3683E-03,+10.1272E-03
-4.7716000E+00,+3.2019210E+00,+28.2046E-03,-5.2682E-03,+22.0047E-03
-4.7712000E+00,+3.1962433E+00,+33.8822E-03,+409.4E-06,+8.3683E-03
-4.7708000E+00,+3.2050209E+00,+37.9224E-03,+4.4496E-03,+21.1860E-03
-4.7704000E+00,+3.2050209E+00,+26.0449E-03,+7.4280E-03,+25.1047E-03
-4.7700000E+00,+3.2108201E+00,+36.0419E-03,-2.5690E-03,+25.1047E-03
-4.7696000E+00,+3.2110992E+00,+35.7627E-03,-2.2898E-03,+25.1047E-03
-4.7692000E+00,+3.2050209E+00,+41.8411E-03,+7.1488E-03,+25.1047E-03
-4.7688000E+00,+3.2050209E+00,+21.4652E-03,-4.7287E-03,+21.4652E-03
-4.7684000E+00,+3.1965225E+00,+16.8667E-03,-130.2E-06,+8.3683E-03
-4.7680000E+00,+3.1882845E+00,+25.1047E-03,-21.7255E-03,-4.9891E-03
-4.7676000E+00,+3.2050209E+00,+40.3612E-03,+6.8884E-03,+25.1047E-03
-4.7672000E+00,+3.1986821E+00,+25.1047E-03,-2.0294E-03,+18.7659E-03
-4.7668000E+00,+3.1994821E+00,+25.1047E-03,+8.3683E-03,+8.3683E-03
-4.7664000E+00,+3.2050209E+00,+25.1047E-03,+8.3683E-03,+24.4248E-03
-4.7660000E+00,+3.2008418E+00,+25.1047E-03,+8.3683E-03,+25.1047E-03
-4.7656000E+00,+3.1882845E+00,+25.1047E-03,+8.3683E-03,+16.0667E-03
-4.7652000E+00,+3.2021814E+00,+11.2077E-03,+8.3683E-03,+22.2652E-03
-4.7648000E+00,+3.2050209E+00,+39.8216E-03,+8.3683E-03,+25.1047E-03
-4.7644000E+00,+3.2050209E+00,+25.1047E-03,+1.4899E-03,+18.2263E-03
-4.7640000E+00,+3.2050209E+00,+25.1047E-03,+3.3691E-03,+20.1055E-03
