t, t_rel, V_sys, V,bat, V_in, lux
2019-11-12 16:16:35.140611, 679.567861, 3.113148, 3.113015, 2.339495, 506.000000
2019-11-12 16:16:46.475966, 690.865154, 3.113254, 3.113118, 2.332821, 507.000000
2019-11-12 16:16:57.791379, 702.203616, 3.113367, 3.113238, 2.337100, 506.000000
2019-11-12 16:17:09.095002, 713.512801, 3.113490, 3.113361, 2.341599, 506.000000
2019-11-12 16:17:20.458115, 724.816434, 3.113598, 3.113468, 2.334854, 506.000000
2019-11-12 16:17:31.826643, 736.179805, 3.113723, 3.113589, 2.339024, 506.000000
2019-11-12 16:17:43.141102, 747.549441, 3.113826, 3.113694, 2.332395, 505.000000
2019-11-12 16:17:54.443343, 758.863098, 3.113948, 3.113817, 2.336809, 504.000000
2019-11-12 16:18:05.776093, 770.165411, 3.114064, 3.113931, 2.341250, 503.000000
2019-11-12 16:18:17.079966, 781.501187, 3.114160, 3.114027, 2.334516, 503.000000
2019-11-12 16:18:28.431337, 792.808420, 3.114279, 3.114148, 2.338875, 502.000000
2019-11-12 16:18:39.751353, 804.150777, 3.114374, 3.114367, 2.343472, 502.000000
2019-11-12 16:18:51.050723, 815.479827, 3.114495, 3.114364, 2.336612, 501.000000
2019-11-12 16:19:02.371286, 826.777768, 3.114614, 3.114481, 2.340875, 502.000000
2019-11-12 16:19:13.670155, 838.094676, 3.114717, 3.114583, 2.334190, 501.000000
2019-11-12 16:19:24.999291, 849.401212, 3.114824, 3.114696, 2.338645, 501.000000
2019-11-12 16:19:36.288153, 860.719555, 3.114943, 3.114812, 2.343037, 499.000000
2019-11-12 16:19:47.600479, 872.009801, 3.115038, 3.114911, 2.336287, 501.000000
2019-11-12 16:19:58.903714, 883.328404, 3.115159, 3.115030, 2.340877, 501.000000
2019-11-12 16:20:10.218382, 894.627127, 3.115258, 3.115131, 2.334170, 499.000000
2019-11-12 16:20:21.515945, 905.938468, 3.115378, 3.115249, 2.338476, 499.000000
2019-11-12 16:20:32.881324, 917.240487, 3.115499, 3.115370, 2.342844, 499.000000
2019-11-12 16:20:44.204146, 928.604925, 3.115597, 3.115468, 2.336087, 498.000000
2019-11-12 16:20:55.508419, 939.928396, 3.115712, 3.115586, 2.340385, 498.000000
2019-11-12 16:21:06.821450, 951.229754, 3.115810, 3.115682, 2.529260, 497.000000
2019-11-12 16:21:18.127886, 962.546957, 3.115925, 3.115799, 2.338141, 496.000000
2019-11-12 16:21:29.485970, 973.848661, 3.116043, 3.115920, 2.342839, 495.000000
2019-11-12 16:21:40.856804, 985.205892, 3.116153, 3.116022, 2.336135, 496.000000
2019-11-12 16:21:52.172898, 996.580503, 3.116264, 3.116138, 2.340444, 495.000000
2019-11-12 16:22:03.473623, 1007.893699, 3.116364, 3.116261, 2.344725, 495.000000
2019-11-12 16:22:14.777167, 1019.198736, 3.116485, 3.116360, 2.337900, 495.000000
2019-11-12 16:22:26.086250, 1030.497155, 3.116603, 3.116476, 2.342358, 494.000000
2019-11-12 16:22:37.404925, 1041.814338, 3.116698, 3.116575, 2.335698, 494.000000
2019-11-12 16:22:48.707869, 1053.128180, 3.116817, 3.116689, 2.339986, 493.000000
2019-11-12 16:23:00.030520, 1064.429690, 3.116933, 3.116809, 2.344457, 494.000000
2019-11-12 16:23:11.329801, 1075.759743, 3.117034, 3.116909, 2.337758, 493.000000
2019-11-12 16:23:22.642312, 1087.051131, 3.117148, 3.117022, 2.342011, 492.000000
2019-11-12 16:23:33.957959, 1098.370197, 3.117247, 3.117119, 2.335324, 491.000000
2019-11-12 16:23:45.307894, 1109.679282, 3.117362, 3.117237, 2.339959, 491.000000
2019-11-12 16:23:56.630010, 1121.028729, 3.117482, 3.117355, 2.344269, 491.000000
2019-11-12 16:24:08.003245, 1132.403562, 3.117584, 3.117457, 2.337531, 490.000000
2019-11-12 16:24:19.313223, 1143.726038, 3.117707, 3.117578, 2.341886, 490.000000
2019-11-12 16:24:30.665030, 1155.034158, 3.117800, 3.117501, 2.684244, 490.000000
2019-11-12 16:24:42.029578, 1166.388456, 3.117914, 3.117793, 2.339338, 489.000000
2019-11-12 16:24:53.352171, 1177.753728, 3.118031, 3.117906, 2.343785, 489.000000
2019-11-12 16:25:04.655737, 1189.078049, 3.118131, 3.118000, 2.337080, 488.000000
2019-11-12 16:25:15.974075, 1200.380339, 3.118247, 3.118123, 2.341461, 489.000000
2019-11-12 16:25:27.269714, 1211.699280, 3.117949, 3.118233, 2.345822, 488.000000
2019-11-12 16:25:38.632893, 1222.998667, 3.118463, 3.118335, 2.339016, 488.000000
2019-11-12 16:25:49.949686, 1234.356514, 3.118571, 3.118450, 2.343645, 487.000000
2019-11-12 16:26:01.254561, 1245.674603, 3.118663, 3.118540, 2.336902, 486.000000
2019-11-12 16:26:12.569714, 1256.979501, 3.118789, 3.118664, 2.341055, 486.000000
2019-11-12 16:26:23.874792, 1268.293836, 3.118901, 3.118774, 2.345722, 486.000000
2019-11-12 16:26:35.223135, 1279.603486, 3.119000, 3.118872, 2.338967, 485.000000
2019-11-12 16:26:46.551250, 1290.949860, 3.119112, 3.118987, 2.343293, 484.000000
2019-11-12 16:26:57.849911, 1302.272396, 3.368078, 3.277427, 2.336716, 484.000000
2019-11-12 16:27:09.167728, 1313.576313, 3.173551, 3.174407, 2.450866, 485.000000
2019-11-12 16:27:20.470029, 1324.889444, 3.191757, 3.192474, 2.394105, 484.000000
2019-11-12 16:27:31.836995, 1336.192706, 3.197075, 3.196636, 2.387468, 484.000000
2019-11-12 16:27:43.200352, 1347.557479, 3.196735, 3.196532, 2.396000, 482.000000
2019-11-12 16:27:54.527544, 1358.925274, 3.196324, 3.188681, 2.400579, 484.000000
2019-11-12 16:28:05.829088, 1370.249721, 3.196435, 3.196353, 2.393559, 483.000000
2019-11-12 16:28:17.190087, 1381.548607, 3.196825, 3.196681, 2.397850, 481.000000
2019-11-12 16:28:28.548480, 1392.915666, 3.197278, 3.197403, 2.391018, 482.000000
2019-11-12 16:28:39.871297, 1404.280907, 3.198304, 3.198270, 2.396134, 482.000000
2019-11-12 16:28:51.175970, 1415.594246, 3.198630, 3.198456, 2.400857, 481.000000
2019-11-12 16:29:02.506140, 1426.903601, 3.198014, 3.197807, 2.394027, 481.000000
2019-11-12 16:29:13.803751, 1438.234732, 3.197264, 3.197122, 2.397754, 480.000000
2019-11-12 16:29:25.155496, 1449.527410, 3.196052, 3.195754, 2.390980, 478.000000
2019-11-12 16:29:36.479327, 1460.877492, 3.195419, 3.195326, 2.394318, 479.000000
2019-11-12 16:29:47.782743, 1472.202292, 3.195175, 3.194780, 2.398137, 479.000000
2019-11-12 16:29:59.101215, 1483.506490, 3.194574, 3.194516, 2.391299, 479.000000
2019-11-12 16:30:10.393956, 1494.820791, 3.194824, 3.194650, 2.395458, 479.000000
2019-11-12 16:30:21.759777, 1506.117750, 3.194598, 3.194604, 2.388709, 478.000000
2019-11-12 16:30:33.075932, 1517.484630, 3.194973, 3.194757, 2.393012, 476.000000
2019-11-12 16:30:44.374160, 1528.799680, 3.194844, 3.194857, 2.397174, 477.000000
2019-11-12 16:30:55.694112, 1540.096332, 3.194784, 3.194572, 2.390415, 476.000000
2019-11-12 16:31:06.997120, 1551.416166, 3.195026, 3.194916, 2.394891, 475.000000
2019-11-12 16:31:18.360783, 1562.721383, 3.194339, 3.189423, 2.398964, 475.000000
2019-11-12 16:31:29.677834, 1574.086732, 3.194486, 3.194251, 2.392023, 477.000000
2019-11-12 16:31:40.985488, 1585.404152, 3.194941, 3.194725, 2.396753, 475.000000
2019-11-12 16:31:52.303592, 1596.712888, 3.194703, 3.194589, 2.390052, 475.000000
2019-11-12 16:32:03.602424, 1608.033290, 3.194605, 3.194587, 2.394195, 474.000000
2019-11-12 16:32:14.963391, 1619.328383, 3.194708, 3.194903, 2.398545, 475.000000
2019-11-12 16:32:26.281254, 1630.689870, 3.194803, 3.194687, 2.391643, 475.000000
2019-11-12 16:32:37.586512, 1642.003136, 3.195306, 3.195068, 2.396178, 474.000000
2019-11-12 16:32:48.908343, 1653.307394, 3.195401, 3.195142, 2.389403, 473.000000
2019-11-12 16:33:00.208932, 1664.630209, 3.195462, 3.195293, 2.393900, 473.000000
2019-11-12 16:33:11.563171, 1675.933255, 3.195412, 3.195291, 2.398094, 473.000000
2019-11-12 16:33:22.937851, 1687.286181, 3.195411, 3.195163, 2.391262, 472.000000
2019-11-12 16:33:34.254303, 1698.664184, 3.195455, 3.195422, 2.395799, 473.000000
2019-11-12 16:33:45.556593, 1709.975780, 3.196085, 3.195938, 2.389008, 471.000000
2019-11-12 16:33:56.922678, 1721.284282, 3.195878, 3.195781, 2.393578, 471.000000
2019-11-12 16:34:08.287507, 1732.648051, 3.196167, 3.196038, 2.398000, 470.000000
2019-11-12 16:34:19.610137, 1744.010395, 3.196062, 3.195775, 2.391275, 472.000000
2019-11-12 16:34:30.917604, 1755.332813, 3.196254, 3.196103, 2.395414, 471.000000
2019-11-12 16:34:42.324359, 1766.642903, 3.196336, 3.196978, 2.400134, 469.000000
2019-11-12 16:34:53.639512, 1778.047071, 3.195778, 3.195677, 2.393165, 470.000000
2019-11-12 16:35:04.963769, 1789.365377, 3.196276, 3.196170, 2.397226, 469.000000
2019-11-12 16:35:16.257900, 1800.686776, 3.195845, 3.195835, 2.390498, 468.000000
2019-11-12 16:35:27.578663, 1811.977951, 3.196295, 3.196092, 2.394610, 469.000000
2019-11-12 16:35:38.878603, 1823.308059, 3.196351, 3.196191, 2.399187, 469.000000
2019-11-12 16:35:50.240650, 1834.599915, 3.196139, 3.196052, 2.392357, 467.000000
2019-11-12 16:36:01.568189, 1845.965196, 3.196473, 3.196298, 2.396697, 468.000000
2019-11-12 16:36:12.859934, 1857.289351, 3.196640, 3.196463, 2.389995, 467.000000
2019-11-12 16:36:24.181762, 1868.580942, 3.196730, 3.196576, 2.394522, 467.000000
2019-11-12 16:36:35.477858, 1879.909043, 3.196723, 3.196607, 2.398788, 466.000000
2019-11-12 16:36:46.811460, 1891.211175, 3.193377, 3.193297, 2.392031, 466.000000
2019-11-12 16:36:58.109057, 1902.536169, 3.193506, 3.193463, 2.394408, 466.000000
2019-11-12 16:37:09.451674, 1913.830342, 3.193650, 3.193474, 2.579086, 464.000000
2019-11-12 16:37:20.754601, 1925.173804, 3.194028, 3.193906, 2.392172, 464.000000
2019-11-12 16:37:32.080857, 1936.479131, 3.194491, 3.194346, 2.396716, 465.000000
2019-11-12 16:37:43.410412, 1947.809831, 3.194896, 3.194902, 2.390007, 465.000000
2019-11-12 16:37:54.701383, 1959.130985, 3.195298, 3.195461, 2.394799, 463.000000
2019-11-12 16:38:06.067548, 1970.424666, 3.195497, 3.195723, 2.399592, 463.000000
2019-11-12 16:38:17.379487, 1981.788895, 3.195994, 3.195826, 2.392755, 463.000000
2019-11-12 16:38:28.683321, 1993.101994, 3.195870, 3.195789, 2.397138, 463.000000
2019-11-12 16:38:40.054075, 2004.411728, 3.196031, 3.195881, 2.390345, 461.000000
2019-11-12 16:38:51.416629, 2015.776293, 3.196293, 3.196189, 2.394881, 461.000000
2019-11-12 16:39:02.736104, 2027.144346, 3.196760, 3.196586, 2.399312, 460.000000
2019-11-12 16:39:14.042067, 2038.461466, 3.196872, 3.196712, 2.392559, 460.000000
2019-11-12 16:39:25.343164, 2049.764307, 3.197073, 3.197020, 2.397163, 461.000000
2019-11-12 16:39:36.658430, 2061.068097, 3.197232, 3.196903, 2.390478, 460.000000
