x-axis,2
second,Volt
-989.53748E-03,+24.94768E-03
-989.45998E-03,+24.94768E-03
-989.38248E-03,+24.94768E-03
-989.30498E-03,+24.94768E-03
-989.22748E-03,+58.42048E-03
-989.14998E-03,+58.42048E-03
-989.07248E-03,+58.42048E-03
-988.99498E-03,+24.94768E-03
-988.91748E-03,+24.94768E-03
-988.83998E-03,+58.42048E-03
-988.76248E-03,+58.42048E-03
-988.68498E-03,+24.94768E-03
-988.60748E-03,+24.94768E-03
-988.52998E-03,+24.94768E-03
-988.45248E-03,+58.42048E-03
-988.37498E-03,+58.42048E-03
-988.29748E-03,+58.42048E-03
-988.21998E-03,+58.42048E-03
-988.14248E-03,+24.94768E-03
-988.06498E-03,+58.42048E-03
-987.98748E-03,+24.94768E-03
-987.90998E-03,+58.42048E-03
-987.83248E-03,+91.89329E-03
-987.75498E-03,+58.42048E-03
-987.67748E-03,+91.89329E-03
-987.59998E-03,+58.42048E-03
-987.52248E-03,+58.42048E-03
-987.44497E-03,+24.94768E-03
-987.36747E-03,+58.42048E-03
-987.28997E-03,+58.42048E-03
-987.21247E-03,+58.42048E-03
-987.13497E-03,+58.42048E-03
-987.05747E-03,+91.89329E-03
-986.97997E-03,+24.94768E-03
-986.90247E-03,+24.94768E-03
-986.82497E-03,-8.52512E-03
-986.74747E-03,+58.42048E-03
-986.66997E-03,+58.42048E-03
-986.59247E-03,+24.94768E-03
-986.51497E-03,+24.94768E-03
-986.43747E-03,+58.42048E-03
-986.35997E-03,+24.94768E-03
-986.28247E-03,+24.94768E-03
-986.20497E-03,+58.42048E-03
-986.12747E-03,+58.42048E-03
-986.04997E-03,+24.94768E-03
-985.97247E-03,+58.42048E-03
-985.89497E-03,+24.94768E-03
-985.81747E-03,+58.42048E-03
-985.73997E-03,-8.52512E-03
-985.66247E-03,+24.94768E-03
-985.58497E-03,+91.89329E-03
-985.50747E-03,+58.42048E-03
-985.42997E-03,+24.94768E-03
-985.35247E-03,+24.94768E-03
-985.27497E-03,-8.52512E-03
-985.19747E-03,+24.94768E-03
-985.11997E-03,+58.42048E-03
-985.04247E-03,+24.94768E-03
-984.96497E-03,+58.42048E-03
-984.88747E-03,+91.89329E-03
-984.80997E-03,+24.94768E-03
-984.73247E-03,+58.42048E-03
-984.65497E-03,+24.94768E-03
-984.57747E-03,+24.94768E-03
-984.49997E-03,+58.42048E-03
-984.42247E-03,+24.94768E-03
-984.34497E-03,+24.94768E-03
-984.26747E-03,+91.89329E-03
-984.18997E-03,+24.94768E-03
-984.11247E-03,+24.94768E-03
-984.03497E-03,+24.94768E-03
-983.95747E-03,+58.42048E-03
-983.87997E-03,+24.94768E-03
-983.80247E-03,+91.89329E-03
-983.72497E-03,+24.94768E-03
-983.64747E-03,+58.42048E-03
-983.56997E-03,+24.94768E-03
-983.49247E-03,+58.42048E-03
-983.41497E-03,+91.89329E-03
-983.33747E-03,+58.42048E-03
-983.25997E-03,+24.94768E-03
-983.18247E-03,+58.42048E-03
-983.10497E-03,-8.52512E-03
-983.02747E-03,+24.94768E-03
-982.94997E-03,+58.42048E-03
-982.87247E-03,+58.42048E-03
-982.79497E-03,+58.42048E-03
-982.71747E-03,+24.94768E-03
-982.63997E-03,+58.42048E-03
-982.56247E-03,+58.42048E-03
-982.48496E-03,+24.94768E-03
-982.40746E-03,+58.42048E-03
-982.32996E-03,+24.94768E-03
-982.25246E-03,+58.42048E-03
-982.17496E-03,+91.89329E-03
-982.09746E-03,+24.94768E-03
-982.01996E-03,+24.94768E-03
-981.94246E-03,+91.89329E-03
-981.86496E-03,+58.42048E-03
-981.78746E-03,+91.89329E-03
-981.70996E-03,+58.42048E-03
-981.63246E-03,+58.42048E-03
-981.55496E-03,+58.42048E-03
-981.47746E-03,+58.42048E-03
-981.39996E-03,+24.94768E-03
-981.32246E-03,+24.94768E-03
-981.24496E-03,+58.42048E-03
-981.16746E-03,+58.42048E-03
-981.08996E-03,+58.42048E-03
-981.01246E-03,+24.94768E-03
-980.93496E-03,+24.94768E-03
-980.85746E-03,+58.42048E-03
-980.77996E-03,+58.42048E-03
-980.70246E-03,+24.94768E-03
-980.62496E-03,+91.89329E-03
-980.54746E-03,+24.94768E-03
-980.46996E-03,+24.94768E-03
-980.39246E-03,+58.42048E-03
-980.31496E-03,+24.94768E-03
-980.23746E-03,+58.42048E-03
-980.15996E-03,+24.94768E-03
-980.08246E-03,+24.94768E-03
-980.00496E-03,+58.42048E-03
-979.92746E-03,+58.42048E-03
-979.84996E-03,+58.42048E-03
-979.77246E-03,+91.89329E-03
-979.69496E-03,+24.94768E-03
-979.61746E-03,+58.42048E-03
-979.53996E-03,+24.94768E-03
-979.46246E-03,+24.94768E-03
-979.38496E-03,+24.94768E-03
-979.30746E-03,+24.94768E-03
-979.22996E-03,+58.42048E-03
-979.15246E-03,+58.42048E-03
-979.07496E-03,+58.42048E-03
-978.99746E-03,+91.89329E-03
-978.91996E-03,+58.42048E-03
-978.84246E-03,+24.94768E-03
-978.76496E-03,+24.94768E-03
-978.68746E-03,+58.42048E-03
-978.60996E-03,+58.42048E-03
-978.53246E-03,+24.94768E-03
-978.45496E-03,+91.89329E-03
-978.37746E-03,+24.94768E-03
-978.29996E-03,+24.94768E-03
-978.22246E-03,+91.89329E-03
-978.14496E-03,+24.94768E-03
-978.06746E-03,+24.94768E-03
-977.98996E-03,+58.42048E-03
-977.91246E-03,+58.42048E-03
-977.83496E-03,-8.52512E-03
-977.75746E-03,+24.94768E-03
-977.67996E-03,+58.42048E-03
-977.60246E-03,+58.42048E-03
-977.52496E-03,+24.94768E-03
-977.44745E-03,+58.42048E-03
-977.36995E-03,+58.42048E-03
-977.29245E-03,+91.89329E-03
-977.21495E-03,+58.42048E-03
-977.13745E-03,+58.42048E-03
-977.05995E-03,+24.94768E-03
-976.98245E-03,+58.42048E-03
-976.90495E-03,+58.42048E-03
-976.82745E-03,+24.94768E-03
-976.74995E-03,+24.94768E-03
-976.67245E-03,+24.94768E-03
-976.59495E-03,+58.42048E-03
-976.51745E-03,+91.89329E-03
-976.43995E-03,+58.42048E-03
-976.36245E-03,+58.42048E-03
-976.28495E-03,-8.52512E-03
-976.20745E-03,+24.94768E-03
-976.12995E-03,+24.94768E-03
-976.05245E-03,+91.89329E-03
-975.97495E-03,+58.42048E-03
-975.89745E-03,+24.94768E-03
-975.81995E-03,-8.52512E-03
-975.74245E-03,+58.42048E-03
-975.66495E-03,+58.42048E-03
-975.58745E-03,+58.42048E-03
-975.50995E-03,+58.42048E-03
-975.43245E-03,+58.42048E-03
-975.35495E-03,+58.42048E-03
-975.27745E-03,+24.94768E-03
-975.19995E-03,+24.94768E-03
-975.12245E-03,+58.42048E-03
-975.04495E-03,+58.42048E-03
-974.96745E-03,+58.42048E-03
-974.88995E-03,+58.42048E-03
-974.81245E-03,+58.42048E-03
-974.73495E-03,+58.42048E-03
-974.65745E-03,+24.94768E-03
-974.57995E-03,+24.94768E-03
-974.50245E-03,+58.42048E-03
-974.42495E-03,+58.42048E-03
-974.34745E-03,+91.89329E-03
-974.26995E-03,+58.42048E-03
-974.19245E-03,+58.42048E-03
-974.11495E-03,+24.94768E-03
-974.03745E-03,+24.94768E-03
-973.95995E-03,-8.52512E-03
-973.88245E-03,+58.42048E-03
-973.80495E-03,+24.94768E-03
-973.72745E-03,+24.94768E-03
-973.64995E-03,+58.42048E-03
-973.57245E-03,+91.89329E-03
-973.49495E-03,+24.94768E-03
-973.41745E-03,+58.42048E-03
-973.33995E-03,+58.42048E-03
-973.26245E-03,-8.52512E-03
-973.18495E-03,+24.94768E-03
-973.10745E-03,-8.52512E-03
-973.02995E-03,+24.94768E-03
-972.95245E-03,+24.94768E-03
-972.87495E-03,+58.42048E-03
-972.79745E-03,+58.42048E-03
-972.71995E-03,-8.52512E-03
-972.64245E-03,+24.94768E-03
-972.56495E-03,+58.42048E-03
-972.48744E-03,+24.94768E-03
-972.40994E-03,+58.42048E-03
-972.33244E-03,+58.42048E-03
-972.25494E-03,+58.42048E-03
-972.17744E-03,+24.94768E-03
-972.09994E-03,+24.94768E-03
-972.02244E-03,+24.94768E-03
-971.94494E-03,+24.94768E-03
-971.86744E-03,+58.42048E-03
-971.78994E-03,+24.94768E-03
-971.71244E-03,+24.94768E-03
-971.63494E-03,+24.94768E-03
-971.55744E-03,+58.42048E-03
-971.47994E-03,+24.94768E-03
-971.40244E-03,+24.94768E-03
-971.32494E-03,+58.42048E-03
-971.24744E-03,+58.42048E-03
-971.16994E-03,+58.42048E-03
-971.09244E-03,+58.42048E-03
-971.01494E-03,+24.94768E-03
-970.93744E-03,+91.89329E-03
-970.85994E-03,+58.42048E-03
-970.78244E-03,+58.42048E-03
-970.70494E-03,+58.42048E-03
-970.62744E-03,+24.94768E-03
-970.54994E-03,+24.94768E-03
-970.47244E-03,+58.42048E-03
-970.39494E-03,+58.42048E-03
-970.31744E-03,+24.94768E-03
-970.23994E-03,+24.94768E-03
-970.16244E-03,+24.94768E-03
-970.08494E-03,+58.42048E-03
-970.00744E-03,+24.94768E-03
-969.92994E-03,+58.42048E-03
-969.85244E-03,+58.42048E-03
-969.77494E-03,+24.94768E-03
-969.69744E-03,+58.42048E-03
-969.61994E-03,+58.42048E-03
-969.54244E-03,+24.94768E-03
-969.46494E-03,+91.89329E-03
-969.38744E-03,+58.42048E-03
-969.30994E-03,+58.42048E-03
-969.23244E-03,+58.42048E-03
-969.15494E-03,+58.42048E-03
-969.07744E-03,+24.94768E-03
-968.99994E-03,+58.42048E-03
-968.92244E-03,+58.42048E-03
-968.84494E-03,+58.42048E-03
-968.76744E-03,+58.42048E-03
-968.68994E-03,+58.42048E-03
-968.61244E-03,+58.42048E-03
-968.53494E-03,+58.42048E-03
-968.45744E-03,+58.42048E-03
-968.37994E-03,+58.42048E-03
-968.30244E-03,+58.42048E-03
-968.22494E-03,+58.42048E-03
-968.14744E-03,+58.42048E-03
-968.06994E-03,+58.42048E-03
-967.99244E-03,+24.94768E-03
-967.91494E-03,+24.94768E-03
-967.83744E-03,+58.42048E-03
-967.75994E-03,+24.94768E-03
-967.68244E-03,+24.94768E-03
-967.60494E-03,+58.42048E-03
-967.52744E-03,+58.42048E-03
-967.44993E-03,+58.42048E-03
-967.37243E-03,+24.94768E-03
-967.29493E-03,+58.42048E-03
-967.21743E-03,+58.42048E-03
-967.13993E-03,-8.52512E-03
-967.06243E-03,+58.42048E-03
-966.98493E-03,+24.94768E-03
-966.90743E-03,+24.94768E-03
-966.82993E-03,+58.42048E-03
-966.75243E-03,+58.42048E-03
-966.67493E-03,+58.42048E-03
-966.59743E-03,+24.94768E-03
-966.51993E-03,+24.94768E-03
-966.44243E-03,+24.94768E-03
-966.36493E-03,+24.94768E-03
-966.28743E-03,+24.94768E-03
-966.20993E-03,+58.42048E-03
-966.13243E-03,+58.42048E-03
-966.05493E-03,+24.94768E-03
-965.97743E-03,+58.42048E-03
-965.89993E-03,+24.94768E-03
-965.82243E-03,+24.94768E-03
-965.74493E-03,+58.42048E-03
-965.66743E-03,+24.94768E-03
-965.58993E-03,+58.42048E-03
-965.51243E-03,+58.42048E-03
-965.43493E-03,+24.94768E-03
-965.35743E-03,+91.89329E-03
-965.27993E-03,+58.42048E-03
-965.20243E-03,+24.94768E-03
-965.12493E-03,+58.42048E-03
-965.04743E-03,+91.89329E-03
-964.96993E-03,+24.94768E-03
-964.89243E-03,+24.94768E-03
-964.81493E-03,+24.94768E-03
-964.73743E-03,+91.89329E-03
-964.65993E-03,+58.42048E-03
-964.58243E-03,+24.94768E-03
-964.50493E-03,-8.52512E-03
-964.42743E-03,+58.42048E-03
-964.34993E-03,+58.42048E-03
-964.27243E-03,+24.94768E-03
-964.19493E-03,+58.42048E-03
-964.11743E-03,+24.94768E-03
-964.03993E-03,+58.42048E-03
-963.96243E-03,+24.94768E-03
-963.88493E-03,+58.42048E-03
-963.80743E-03,+58.42048E-03
-963.72993E-03,+24.94768E-03
-963.65243E-03,+58.42048E-03
-963.57493E-03,+58.42048E-03
-963.49743E-03,+58.42048E-03
-963.41993E-03,+58.42048E-03
-963.34243E-03,+91.89329E-03
-963.26493E-03,+91.89329E-03
-963.18743E-03,+91.89329E-03
-963.10993E-03,+58.42048E-03
-963.03243E-03,+91.89329E-03
-962.95493E-03,+58.42048E-03
-962.87743E-03,-8.52512E-03
-962.79993E-03,+58.42048E-03
-962.72243E-03,+58.42048E-03
-962.64493E-03,+58.42048E-03
-962.56743E-03,+58.42048E-03
-962.48992E-03,+58.42048E-03
-962.41242E-03,+24.94768E-03
-962.33492E-03,+24.94768E-03
-962.25742E-03,+24.94768E-03
-962.17992E-03,+58.42048E-03
-962.10242E-03,+58.42048E-03
-962.02492E-03,+58.42048E-03
-961.94742E-03,+58.42048E-03
-961.86992E-03,+58.42048E-03
-961.79242E-03,+24.94768E-03
-961.71492E-03,+91.89329E-03
-961.63742E-03,+58.42048E-03
-961.55992E-03,+58.42048E-03
-961.48242E-03,+58.42048E-03
-961.40492E-03,+58.42048E-03
-961.32742E-03,+91.89329E-03
-961.24992E-03,+24.94768E-03
-961.17242E-03,+24.94768E-03
-961.09492E-03,+58.42048E-03
-961.01742E-03,+24.94768E-03
-960.93992E-03,+58.42048E-03
-960.86242E-03,+58.42048E-03
-960.78492E-03,+24.94768E-03
-960.70742E-03,+24.94768E-03
-960.62992E-03,+58.42048E-03
-960.55242E-03,+58.42048E-03
-960.47492E-03,+24.94768E-03
-960.39742E-03,+91.89329E-03
-960.31992E-03,+58.42048E-03
-960.24242E-03,-8.52512E-03
-960.16492E-03,+24.94768E-03
-960.08742E-03,+24.94768E-03
-960.00992E-03,+91.89329E-03
-959.93242E-03,+58.42048E-03
-959.85492E-03,+24.94768E-03
-959.77742E-03,+24.94768E-03
-959.69992E-03,+58.42048E-03
-959.62242E-03,+24.94768E-03
-959.54492E-03,+24.94768E-03
-959.46742E-03,+24.94768E-03
-959.38992E-03,+24.94768E-03
-959.31242E-03,+58.42048E-03
-959.23492E-03,+24.94768E-03
-959.15742E-03,+24.94768E-03
-959.07992E-03,+58.42048E-03
-959.00242E-03,+24.94768E-03
-958.92492E-03,+58.42048E-03
-958.84742E-03,+24.94768E-03
-958.76992E-03,+91.89329E-03
-958.69242E-03,+91.89329E-03
-958.61492E-03,+58.42048E-03
-958.53742E-03,+91.89329E-03
-958.45992E-03,+91.89329E-03
-958.38242E-03,+24.94768E-03
-958.30492E-03,+24.94768E-03
-958.22742E-03,+91.89329E-03
-958.14992E-03,+24.94768E-03
-958.07242E-03,+24.94768E-03
-957.99492E-03,+91.89329E-03
-957.91742E-03,+24.94768E-03
-957.83992E-03,+58.42048E-03
-957.76242E-03,+58.42048E-03
-957.68492E-03,+91.89329E-03
-957.60742E-03,+58.42048E-03
-957.52992E-03,+24.94768E-03
-957.45241E-03,+24.94768E-03
-957.37491E-03,+91.89329E-03
-957.29741E-03,+58.42048E-03
-957.21991E-03,+58.42048E-03
-957.14241E-03,+24.94768E-03
-957.06491E-03,+24.94768E-03
-956.98741E-03,+24.94768E-03
-956.90991E-03,+58.42048E-03
-956.83241E-03,+24.94768E-03
-956.75491E-03,+58.42048E-03
-956.67741E-03,+24.94768E-03
-956.59991E-03,-8.52512E-03
-956.52241E-03,+24.94768E-03
-956.44491E-03,+58.42048E-03
-956.36741E-03,+58.42048E-03
-956.28991E-03,+24.94768E-03
-956.21241E-03,+58.42048E-03
-956.13491E-03,+24.94768E-03
-956.05741E-03,+58.42048E-03
-955.97991E-03,+24.94768E-03
-955.90241E-03,+24.94768E-03
-955.82491E-03,+24.94768E-03
-955.74741E-03,+58.42048E-03
-955.66991E-03,+58.42048E-03
-955.59241E-03,+91.89329E-03
-955.51491E-03,+58.42048E-03
-955.43741E-03,+24.94768E-03
-955.35991E-03,+58.42048E-03
-955.28241E-03,+24.94768E-03
-955.20491E-03,+58.42048E-03
-955.12741E-03,+58.42048E-03
-955.04991E-03,+58.42048E-03
-954.97241E-03,+24.94768E-03
-954.89491E-03,+58.42048E-03
-954.81741E-03,+24.94768E-03
-954.73991E-03,+58.42048E-03
-954.66241E-03,+58.42048E-03
-954.58491E-03,+24.94768E-03
-954.50741E-03,+58.42048E-03
-954.42991E-03,+24.94768E-03
-954.35241E-03,+24.94768E-03
-954.27491E-03,+91.89329E-03
-954.19741E-03,+24.94768E-03
-954.11991E-03,+58.42048E-03
-954.04241E-03,+58.42048E-03
-953.96491E-03,+24.94768E-03
-953.88741E-03,+91.89329E-03
-953.80991E-03,-8.52512E-03
-953.73241E-03,+24.94768E-03
-953.65491E-03,+24.94768E-03
-953.57741E-03,+91.89329E-03
-953.49991E-03,+58.42048E-03
-953.42241E-03,+24.94768E-03
-953.34491E-03,+91.89329E-03
-953.26741E-03,+91.89329E-03
-953.18991E-03,+58.42048E-03
-953.11241E-03,+58.42048E-03
-953.03491E-03,+24.94768E-03
-952.95741E-03,+91.89329E-03
-952.87991E-03,+24.94768E-03
-952.80241E-03,+58.42048E-03
-952.72491E-03,+91.89329E-03
-952.64741E-03,+58.42048E-03
-952.56991E-03,+24.94768E-03
-952.49240E-03,+24.94768E-03
-952.41490E-03,+58.42048E-03
-952.33740E-03,+58.42048E-03
-952.25990E-03,+24.94768E-03
-952.18240E-03,+58.42048E-03
-952.10490E-03,+58.42048E-03
-952.02740E-03,+58.42048E-03
-951.94990E-03,+58.42048E-03
-951.87240E-03,+58.42048E-03
-951.79490E-03,+58.42048E-03
-951.71740E-03,+24.94768E-03
-951.63990E-03,+58.42048E-03
-951.56240E-03,+24.94768E-03
-951.48490E-03,+58.42048E-03
-951.40740E-03,+24.94768E-03
-951.32990E-03,+24.94768E-03
-951.25240E-03,+24.94768E-03
-951.17490E-03,+24.94768E-03
-951.09740E-03,+24.94768E-03
-951.01990E-03,+58.42048E-03
-950.94240E-03,-8.52512E-03
-950.86490E-03,+24.94768E-03
-950.78740E-03,+24.94768E-03
-950.70990E-03,+58.42048E-03
-950.63240E-03,+24.94768E-03
-950.55490E-03,+58.42048E-03
-950.47740E-03,+24.94768E-03
-950.39990E-03,+58.42048E-03
-950.32240E-03,+24.94768E-03
-950.24490E-03,-8.52512E-03
-950.16740E-03,+58.42048E-03
-950.08990E-03,+58.42048E-03
-950.01240E-03,+91.89329E-03
-949.93490E-03,+24.94768E-03
-949.85740E-03,+24.94768E-03
-949.77990E-03,+58.42048E-03
-949.70240E-03,+24.94768E-03
-949.62490E-03,+24.94768E-03
-949.54740E-03,+58.42048E-03
-949.46990E-03,+58.42048E-03
-949.39240E-03,+58.42048E-03
-949.31490E-03,+58.42048E-03
-949.23740E-03,+58.42048E-03
-949.15990E-03,+91.89329E-03
-949.08240E-03,+91.89329E-03
-949.00490E-03,+24.94768E-03
-948.92740E-03,+58.42048E-03
-948.84990E-03,+24.94768E-03
-948.77240E-03,+58.42048E-03
-948.69490E-03,+24.94768E-03
-948.61740E-03,+58.42048E-03
-948.53990E-03,+91.89329E-03
-948.46240E-03,+58.42048E-03
-948.38490E-03,+58.42048E-03
-948.30740E-03,+58.42048E-03
-948.22990E-03,+58.42048E-03
-948.15240E-03,-8.52512E-03
-948.07490E-03,+24.94768E-03
-947.99740E-03,+24.94768E-03
-947.91990E-03,+58.42048E-03
-947.84240E-03,+58.42048E-03
-947.76490E-03,+58.42048E-03
-947.68740E-03,+91.89329E-03
-947.60990E-03,+24.94768E-03
-947.53240E-03,+58.42048E-03
-947.45489E-03,+58.42048E-03
-947.37739E-03,+58.42048E-03
-947.29989E-03,+58.42048E-03
-947.22239E-03,+58.42048E-03
-947.14489E-03,+91.89329E-03
-947.06739E-03,+58.42048E-03
-946.98989E-03,+58.42048E-03
-946.91239E-03,+24.94768E-03
-946.83489E-03,+58.42048E-03
-946.75739E-03,+58.42048E-03
-946.67989E-03,+58.42048E-03
-946.60239E-03,+58.42048E-03
-946.52489E-03,-8.52512E-03
-946.44739E-03,+58.42048E-03
-946.36989E-03,+24.94768E-03
-946.29239E-03,+24.94768E-03
-946.21489E-03,+58.42048E-03
-946.13739E-03,+58.42048E-03
-946.05989E-03,+58.42048E-03
-945.98239E-03,+58.42048E-03
-945.90489E-03,+58.42048E-03
-945.82739E-03,+24.94768E-03
-945.74989E-03,+58.42048E-03
-945.67239E-03,+58.42048E-03
-945.59489E-03,+91.89329E-03
-945.51739E-03,+58.42048E-03
-945.43989E-03,+58.42048E-03
-945.36239E-03,+24.94768E-03
-945.28489E-03,+58.42048E-03
-945.20739E-03,+58.42048E-03
-945.12989E-03,+24.94768E-03
-945.05239E-03,+58.42048E-03
-944.97489E-03,+24.94768E-03
-944.89739E-03,+24.94768E-03
-944.81989E-03,+58.42048E-03
-944.74239E-03,+58.42048E-03
-944.66489E-03,+58.42048E-03
-944.58739E-03,+24.94768E-03
-944.50989E-03,+24.94768E-03
-944.43239E-03,+91.89329E-03
-944.35489E-03,+24.94768E-03
-944.27739E-03,+58.42048E-03
-944.19989E-03,+58.42048E-03
-944.12239E-03,+24.94768E-03
-944.04489E-03,+24.94768E-03
-943.96739E-03,+24.94768E-03
-943.88989E-03,+24.94768E-03
-943.81239E-03,+91.89329E-03
-943.73489E-03,+58.42048E-03
-943.65739E-03,+58.42048E-03
-943.57989E-03,+58.42048E-03
-943.50239E-03,+24.94768E-03
-943.42489E-03,+58.42048E-03
-943.34739E-03,-8.52512E-03
-943.26989E-03,+24.94768E-03
-943.19239E-03,+58.42048E-03
-943.11489E-03,+24.94768E-03
-943.03739E-03,+58.42048E-03
-942.95989E-03,+58.42048E-03
-942.88239E-03,+58.42048E-03
-942.80489E-03,+58.42048E-03
-942.72739E-03,+24.94768E-03
-942.64989E-03,+24.94768E-03
-942.57239E-03,+58.42048E-03
-942.49488E-03,-8.52512E-03
-942.41738E-03,+58.42048E-03
-942.33988E-03,+58.42048E-03
-942.26238E-03,+24.94768E-03
-942.18488E-03,+24.94768E-03
-942.10738E-03,+24.94768E-03
-942.02988E-03,+58.42048E-03
-941.95238E-03,+91.89329E-03
-941.87488E-03,+58.42048E-03
-941.79738E-03,+58.42048E-03
-941.71988E-03,+58.42048E-03
-941.64238E-03,+24.94768E-03
-941.56488E-03,+24.94768E-03
-941.48738E-03,+58.42048E-03
-941.40988E-03,+58.42048E-03
-941.33238E-03,+24.94768E-03
-941.25488E-03,+24.94768E-03
-941.17738E-03,+58.42048E-03
-941.09988E-03,+58.42048E-03
-941.02238E-03,+24.94768E-03
-940.94488E-03,+58.42048E-03
-940.86738E-03,+24.94768E-03
-940.78988E-03,+58.42048E-03
-940.71238E-03,+58.42048E-03
-940.63488E-03,+58.42048E-03
-940.55738E-03,+58.42048E-03
-940.47988E-03,+24.94768E-03
-940.40238E-03,+58.42048E-03
-940.32488E-03,+58.42048E-03
-940.24738E-03,+24.94768E-03
-940.16988E-03,+24.94768E-03
-940.09238E-03,+58.42048E-03
-940.01488E-03,+58.42048E-03
-939.93738E-03,+24.94768E-03
