second,Volt1,Volt2,Volt3,Volt4
+447.500E-03,+3.294353E+00,+3.335747E+00,+4.601046E+00,+18.749E-03
+450.000E-03,+3.312939E+00,+3.341998E+00,+4.601046E+00,+56.088E-03
+452.500E-03,+3.304303E+00,+3.319546E+00,+4.601046E+00,+36.021E-03
+455.000E-03,+3.309483E+00,+3.322341E+00,+4.601046E+00,+25.000E-03
+457.500E-03,+3.320504E+00,+3.308525E+00,+4.601046E+00,+19.820E-03
+460.000E-03,+3.311868E+00,+3.341998E+00,+4.601046E+00,+21.544E-03
+462.500E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+465.000E-03,+3.302579E+00,+3.308525E+00,+4.601046E+00,+45.728E-03
+467.500E-03,+3.319433E+00,+3.337889E+00,+4.601046E+00,+25.000E-03
+470.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+20.473E-03
+472.500E-03,+3.335634E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+475.000E-03,+3.326998E+00,+3.320199E+00,+4.601046E+00,+46.799E-03
+477.500E-03,+3.315324E+00,+3.338960E+00,+4.601046E+00,-5.435E-03
+480.000E-03,+3.309726E+00,+3.336399E+00,+4.601046E+00,+25.000E-03
+482.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+5.762E-03
+485.000E-03,+3.304722E+00,+3.331395E+00,+4.601046E+00,+14.397E-03
+487.500E-03,+3.313358E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+490.000E-03,+3.288521E+00,+3.335328E+00,+4.601046E+00,+4.866E-03
+492.500E-03,+3.318186E+00,+3.323830E+00,+4.601046E+00,+6.833E-03
+495.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,-8.473E-03
+497.500E-03,+3.315324E+00,+3.275948E+00,+4.601046E+00,+25.000E-03
+500.000E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,-732E-06
+502.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+41.377E-03
+505.000E-03,+3.315324E+00,+3.333538E+00,+4.601046E+00,+25.000E-03
+507.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+510.000E-03,+3.315324E+00,+3.333186E+00,+4.601046E+00,+25.000E-03
+512.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+7.552E-03
+515.000E-03,+3.289241E+00,+3.334609E+00,+4.601046E+00,+25.000E-03
+517.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,-7.226E-03
+520.000E-03,+3.315324E+00,+3.318408E+00,+4.601046E+00,+25.000E-03
+522.500E-03,+3.300370E+00,+3.327044E+00,+4.601046E+00,+43.519E-03
+525.000E-03,+3.315324E+00,+3.314843E+00,+4.601046E+00,+25.000E-03
+527.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+53.837E-03
+530.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+532.500E-03,+3.315324E+00,+3.322408E+00,+4.601046E+00,+11.117E-03
+535.000E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+53.226E-03
+537.500E-03,+3.315324E+00,+3.338609E+00,+4.601046E+00,+25.000E-03
+540.000E-03,+3.293876E+00,+3.308525E+00,+4.601046E+00,+37.025E-03
+542.500E-03,+3.302512E+00,+3.321337E+00,+4.601046E+00,+25.000E-03
+545.000E-03,+3.311148E+00,+3.312701E+00,+4.601046E+00,-4.297E-03
+547.500E-03,+3.344337E+00,+3.337538E+00,+4.601046E+00,+29.460E-03
+550.000E-03,+3.328420E+00,+3.341998E+00,+4.601046E+00,+4.623E-03
+552.500E-03,+3.303584E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+555.000E-03,+3.312220E+00,+3.338893E+00,+4.601046E+00,+28.105E-03
+557.500E-03,+3.315324E+00,+3.314056E+00,+4.601046E+00,+19.469E-03
+560.000E-03,+3.315324E+00,+3.322692E+00,+4.601046E+00,+25.000E-03
+562.500E-03,+3.304655E+00,+3.319194E+00,+4.601046E+00,+2.197E-03
+565.000E-03,+3.315324E+00,+3.339964E+00,+4.601046E+00,+54.406E-03
+567.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+570.000E-03,+3.330563E+00,+3.308525E+00,+4.601046E+00,+58.473E-03
+572.500E-03,+3.305726E+00,+3.341998E+00,+4.601046E+00,+10.724E-03
+575.000E-03,+3.281851E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+577.500E-03,+3.315324E+00,+3.334324E+00,+4.601046E+00,+50.799E-03
+580.000E-03,+3.281851E+00,+3.292215E+00,+4.601046E+00,+25.000E-03
+582.500E-03,+3.290379E+00,+3.333471E+00,+4.601046E+00,+25.000E-03
+585.000E-03,+3.315433E+00,+3.308634E+00,+4.601046E+00,+25.000E-03
+587.500E-03,+3.315324E+00,+3.333253E+00,+4.601046E+00,+40.983E-03
+590.000E-03,+3.315324E+00,+3.324617E+00,+4.601046E+00,+7.619E-03
+592.500E-03,+3.289307E+00,+3.282508E+00,+4.601046E+00,+25.000E-03
+595.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+597.500E-03,+3.315324E+00,+3.294684E+00,+4.601046E+00,+34.816E-03
+600.000E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+9.979E-03
+602.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,-2.088E-03
+605.000E-03,+3.310822E+00,+3.310776E+00,+4.601046E+00,+27.251E-03
+607.500E-03,+3.337910E+00,+3.341998E+00,+4.601046E+00,+58.473E-03
+610.000E-03,+3.301374E+00,+3.322475E+00,+4.601046E+00,+5.477E-03
+612.500E-03,+3.320638E+00,+3.341998E+00,+4.601046E+00,+47.845E-03
+615.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,-1.828E-03
+617.500E-03,+3.315324E+00,+3.320483E+00,+4.601046E+00,+46.515E-03
+620.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+622.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+625.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,-8.473E-03
+627.500E-03,+3.348797E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+630.000E-03,+3.293659E+00,+3.330190E+00,+4.601046E+00,+46.665E-03
+632.500E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,-8.473E-03
+635.000E-03,+3.287316E+00,+3.313989E+00,+4.601046E+00,+25.000E-03
+637.500E-03,+3.301224E+00,+3.322625E+00,+4.601046E+00,+25.000E-03
+640.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+2.264E-03
+642.500E-03,+3.348797E+00,+3.341998E+00,+4.601046E+00,-6.372E-03
+645.000E-03,+3.315324E+00,+3.315061E+00,+4.601046E+00,-1.937E-03
+647.500E-03,+3.297023E+00,+3.308525E+00,+4.601046E+00,+40.172E-03
+650.000E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+15.335E-03
+652.500E-03,+3.314295E+00,+3.276081E+00,+4.601046E+00,-7.444E-03
+655.000E-03,+3.307717E+00,+3.334391E+00,+4.601046E+00,-8.473E-03
+657.500E-03,+3.315324E+00,+3.325755E+00,+4.601046E+00,+41.243E-03
+660.000E-03,+3.340203E+00,+3.283646E+00,+4.601046E+00,+49.879E-03
+662.500E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+24.958E-03
+665.000E-03,+3.315324E+00,+3.317203E+00,+4.601046E+00,+25.000E-03
+667.500E-03,+3.315324E+00,+3.325839E+00,+4.601046E+00,+7.686E-03
+670.000E-03,+3.289374E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+672.500E-03,+3.314211E+00,+3.308525E+00,+4.601046E+00,+57.360E-03
+675.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+677.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+40.088E-03
+680.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+31.452E-03
+682.500E-03,+3.313140E+00,+3.310709E+00,+4.601046E+00,+25.000E-03
+685.000E-03,+3.303492E+00,+3.341998E+00,+4.601046E+00,+35.820E-03
+687.500E-03,+3.281851E+00,+3.308525E+00,+4.601046E+00,+39.017E-03
+690.000E-03,+3.281851E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+692.500E-03,+3.315324E+00,+3.311780E+00,+4.601046E+00,+25.000E-03
+695.000E-03,+3.315324E+00,+3.330107E+00,+4.601046E+00,+13.109E-03
+697.500E-03,+3.281851E+00,+3.308525E+00,+4.601046E+00,+45.527E-03
+700.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+702.500E-03,+3.310998E+00,+3.337671E+00,+4.601046E+00,-4.146E-03
+705.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+45.510E-03
+707.500E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+710.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+55.234E-03
+712.500E-03,+3.287249E+00,+3.285847E+00,+4.601046E+00,+53.075E-03
+715.000E-03,+3.301291E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+717.500E-03,+3.304521E+00,+3.308525E+00,+4.601046E+00,+14.197E-03
+720.000E-03,+3.317492E+00,+3.310692E+00,+4.601046E+00,+56.305E-03
+722.500E-03,+3.308856E+00,+3.314994E+00,+4.601046E+00,-8.473E-03
+725.000E-03,+3.296956E+00,+3.326893E+00,+4.601046E+00,+28.264E-03
+727.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+730.000E-03,+3.315324E+00,+3.309621E+00,+4.601046E+00,+25.000E-03
+732.500E-03,+3.315324E+00,+3.334458E+00,+4.601046E+00,+17.460E-03
+735.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+737.500E-03,+3.306663E+00,+3.317186E+00,+4.601046E+00,+25.000E-03
+740.000E-03,+3.315324E+00,+3.308575E+00,+4.601046E+00,-8.448E-03
+742.500E-03,+3.315324E+00,+3.283663E+00,+4.601046E+00,+25.000E-03
+745.000E-03,+3.298077E+00,+3.341998E+00,+4.601046E+00,+7.753E-03
+747.500E-03,+3.289441E+00,+3.334408E+00,+4.601046E+00,+17.410E-03
+750.000E-03,+3.315324E+00,+3.340952E+00,+4.601046E+00,+57.427E-03
+752.500E-03,+3.315324E+00,+3.332316E+00,+4.601046E+00,+25.000E-03
+755.000E-03,+3.297006E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+757.500E-03,+3.315324E+00,+3.315044E+00,+4.601046E+00,+25.000E-03
+760.000E-03,+3.315324E+00,+3.310642E+00,+4.601046E+00,+25.000E-03
+762.500E-03,+3.304571E+00,+3.341998E+00,+4.601046E+00,-8.473E-03
+765.000E-03,+3.334713E+00,+3.322609E+00,+4.601046E+00,+39.084E-03
+767.500E-03,+3.309876E+00,+3.341998E+00,+4.601046E+00,+30.448E-03
+770.000E-03,+3.315324E+00,+3.338810E+00,+4.601046E+00,+21.812E-03
+772.500E-03,+3.315324E+00,+3.330174E+00,+4.601046E+00,+34.824E-03
+775.000E-03,+3.315324E+00,+3.295512E+00,+4.601046E+00,+11.987E-03
+777.500E-03,+3.344420E+00,+3.312902E+00,+4.601046E+00,+20.623E-03
+780.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+54.213E-03
+782.500E-03,+3.328220E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+785.000E-03,+3.315324E+00,+3.330056E+00,+4.601046E+00,+3.469E-03
+787.500E-03,+3.315324E+00,+3.311830E+00,+4.601046E+00,+21.695E-03
+790.000E-03,+3.292512E+00,+3.313856E+00,+4.601046E+00,+53.142E-03
+792.500E-03,+3.329291E+00,+3.322492E+00,+4.601046E+00,+44.506E-03
+795.000E-03,+3.315324E+00,+3.319395E+00,+4.601046E+00,+2.397E-03
+797.500E-03,+3.313090E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+800.000E-03,+3.315324E+00,+3.314927E+00,+4.601046E+00,+25.000E-03
+802.500E-03,+3.315324E+00,+3.323563E+00,+4.601046E+00,+9.962E-03
+805.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+807.500E-03,+3.283015E+00,+3.309688E+00,+4.601046E+00,+23.837E-03
+810.000E-03,+3.341324E+00,+3.308525E+00,+4.601046E+00,+17.527E-03
+812.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+41.109E-03
+815.000E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+255E-06
+817.500E-03,+3.315416E+00,+3.308617E+00,+4.601046E+00,+24.908E-03
+820.000E-03,+3.315324E+00,+3.317069E+00,+4.601046E+00,-8.473E-03
+822.500E-03,+3.315324E+00,+3.324818E+00,+4.601046E+00,+58.473E-03
+825.000E-03,+3.307667E+00,+3.282709E+00,+4.601046E+00,+32.657E-03
+827.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+830.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+832.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+835.000E-03,+3.315324E+00,+3.315111E+00,+4.601046E+00,+25.000E-03
+837.500E-03,+3.317374E+00,+3.339948E+00,+4.601046E+00,+56.423E-03
+840.000E-03,+3.315324E+00,+3.285738E+00,+4.601046E+00,+14.314E-03
+842.500E-03,+3.315324E+00,+3.327847E+00,+4.601046E+00,+30.172E-03
+845.000E-03,+3.315324E+00,+3.336483E+00,+4.601046E+00,+25.000E-03
+847.500E-03,+3.284973E+00,+3.308525E+00,+4.601046E+00,-5.351E-03
+850.000E-03,+3.281851E+00,+3.330240E+00,+4.601046E+00,+46.715E-03
+852.500E-03,+3.315324E+00,+3.321605E+00,+4.601046E+00,+45.393E-03
+855.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+857.500E-03,+3.348797E+00,+3.283437E+00,+4.601046E+00,+25.000E-03
+860.000E-03,+3.281851E+00,+3.329169E+00,+4.601046E+00,+4.356E-03
+862.500E-03,+3.336789E+00,+3.329989E+00,+4.601046E+00,+3.536E-03
+865.000E-03,+3.318697E+00,+3.338625E+00,+4.601046E+00,-1.728E-03
+867.500E-03,+3.310061E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+870.000E-03,+3.315324E+00,+3.322425E+00,+4.601046E+00,+25.000E-03
+872.500E-03,+3.326261E+00,+3.319462E+00,+4.601046E+00,+36.598E-03
+875.000E-03,+3.315324E+00,+3.339697E+00,+4.601046E+00,+25.000E-03
+877.500E-03,+3.342462E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+880.000E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+39.971E-03
+882.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+15.134E-03
+885.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+887.500E-03,+3.289257E+00,+3.308525E+00,+4.601046E+00,+51.067E-03
+890.000E-03,+3.315324E+00,+3.324567E+00,+4.601046E+00,+25.000E-03
+892.500E-03,+3.315324E+00,+3.324408E+00,+4.601046E+00,+33.795E-03
+895.000E-03,+3.348638E+00,+3.341839E+00,+4.601046E+00,+25.000E-03
+897.500E-03,+3.315324E+00,+3.317002E+00,+4.601046E+00,+33.477E-03
+900.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+7.887E-03
+902.500E-03,+3.315324E+00,+3.316249E+00,+4.601046E+00,-749E-06
+905.000E-03,+3.282764E+00,+3.309437E+00,+4.601046E+00,+24.088E-03
+907.500E-03,+3.305776E+00,+3.332450E+00,+4.601046E+00,+48.925E-03
+910.000E-03,+3.297140E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+912.500E-03,+3.315324E+00,+3.315178E+00,+4.601046E+00,+45.167E-03
+915.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,-4.506E-03
+917.500E-03,+3.303090E+00,+3.341998E+00,+4.601046E+00,+35.619E-03
+920.000E-03,+3.329542E+00,+3.308525E+00,+4.601046E+00,+44.255E-03
+922.500E-03,+3.287433E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+925.000E-03,+3.284906E+00,+3.311579E+00,+4.601046E+00,+28.054E-03
+927.500E-03,+3.293542E+00,+3.286743E+00,+4.601046E+00,+14.908E-03
+930.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,-8.473E-03
+932.500E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+29.510E-03
+935.000E-03,+3.281851E+00,+3.308525E+00,+4.601046E+00,-4.347E-03
+937.500E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+37.762E-03
+940.000E-03,+3.303249E+00,+3.341998E+00,+4.601046E+00,+3.603E-03
+942.500E-03,+3.315324E+00,+3.311964E+00,+4.601046E+00,+25.000E-03
+945.000E-03,+3.315324E+00,+3.336801E+00,+4.601046E+00,+25.000E-03
+947.500E-03,+3.281851E+00,+3.341998E+00,+4.601046E+00,+58.473E-03
+950.000E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+952.500E-03,+3.317692E+00,+3.339630E+00,+4.601046E+00,-3.736E-03
+955.000E-03,+3.315324E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+957.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+21.335E-03
+960.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+38.607E-03
+962.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+965.000E-03,+3.296529E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+967.500E-03,+3.315324E+00,+3.343521E+00,+4.601046E+00,+25.000E-03
+970.000E-03,+3.299575E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+972.500E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+58.247E-03
+975.000E-03,+3.340387E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+977.500E-03,+3.298897E+00,+3.307906E+00,+4.601046E+00,+25.000E-03
+980.000E-03,+3.307533E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+982.500E-03,+3.314479E+00,+3.309370E+00,+4.601046E+00,+57.628E-03
+985.000E-03,+3.281851E+00,+3.308525E+00,+4.601046E+00,+34.481E-03
+987.500E-03,+3.315324E+00,+3.305764E+00,+4.601046E+00,+25.000E-03
+990.000E-03,+3.308605E+00,+3.335278E+00,+4.601046E+00,+25.000E-03
+992.500E-03,+3.313408E+00,+3.308525E+00,+4.601046E+00,+56.556E-03
+995.000E-03,+3.315324E+00,+3.308525E+00,+4.601046E+00,+14.448E-03
+997.500E-03,+3.301040E+00,+3.327713E+00,+4.601046E+00,+10.715E-03
+1.000000E+00,+3.343148E+00,+3.336349E+00,+4.601046E+00,+52.824E-03
+1.002500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.005000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+35.226E-03
+1.007500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+38.213E-03
+1.010000E+00,+3.339642E+00,+3.341998E+00,+4.601046E+00,+53.895E-03
+1.012500E+00,+3.285910E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.015000E+00,+3.307241E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.017500E+00,+3.315324E+00,+3.320667E+00,+4.601046E+00,+37.142E-03
+1.020000E+00,+3.315324E+00,+3.338492E+00,+4.601046E+00,+25.000E-03
+1.022500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.025000E+00,+3.315324E+00,+3.294759E+00,+4.601046E+00,+5.293E-03
+1.027500E+00,+3.315324E+00,+3.319596E+00,+4.601046E+00,+25.000E-03
+1.030000E+00,+3.284287E+00,+3.339563E+00,+4.601046E+00,-6.038E-03
+1.032500E+00,+3.315324E+00,+3.314726E+00,+4.601046E+00,+31.201E-03
+1.035000E+00,+3.296688E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.037500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+38.473E-03
+1.040000E+00,+3.283215E+00,+3.340634E+00,+4.601046E+00,+57.109E-03
+1.042500E+00,+3.322596E+00,+3.315797E+00,+4.601046E+00,+25.000E-03
+1.045000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.047500E+00,+3.290780E+00,+3.317454E+00,+4.601046E+00,+456E-06
+1.050000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.293E-03
+1.052500E+00,+3.290194E+00,+3.333655E+00,+4.601046E+00,+16.657E-03
+1.055000E+00,+3.331818E+00,+3.341998E+00,+4.601046E+00,-7.987E-03
+1.057500E+00,+3.315324E+00,+3.341998E+00,+4.601046E+00,+58.473E-03
+1.060000E+00,+3.315324E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+1.062500E+00,+3.315324E+00,+3.332584E+00,+4.601046E+00,+15.586E-03
+1.065000E+00,+3.297274E+00,+3.308525E+00,+4.601046E+00,+22.372E-03
+1.067500E+00,+3.322111E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+1.070000E+00,+3.315324E+00,+3.340148E+00,+4.601046E+00,+25.000E-03
+1.072500E+00,+3.281851E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+1.075000E+00,+3.315324E+00,+3.341998E+00,+4.601046E+00,+39.351E-03
+1.077500E+00,+3.287567E+00,+3.314240E+00,+4.601046E+00,+25.000E-03
+1.080000E+00,+3.315324E+00,+3.280893E+00,+4.601046E+00,+25.000E-03
+1.082500E+00,+3.303768E+00,+3.320082E+00,+4.601046E+00,+46.916E-03
+1.085000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.087500E+00,+3.315324E+00,+3.313169E+00,+4.601046E+00,+53.828E-03
+1.090000E+00,+3.315324E+00,+3.312517E+00,+4.601046E+00,+25.000E-03
+1.092500E+00,+3.294479E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.095000E+00,+3.303115E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+1.097500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.100000E+00,+3.310261E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.102500E+00,+3.329023E+00,+3.341998E+00,+4.601046E+00,+38.699E-03
+1.105000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+13.862E-03
+1.107500E+00,+3.284353E+00,+3.339496E+00,+4.601046E+00,+58.473E-03
+1.110000E+00,+3.315324E+00,+3.314659E+00,+4.601046E+00,+31.134E-03
+1.112500E+00,+3.315324E+00,+3.341998E+00,+4.601046E+00,+10.230E-03
+1.115000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.117500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,-7.042E-03
+1.120000E+00,+3.315324E+00,+3.341998E+00,+4.601046E+00,+17.795E-03
+1.122500E+00,+3.315324E+00,+3.326157E+00,+4.601046E+00,+25.000E-03
+1.125000E+00,+3.315324E+00,+3.317521E+00,+4.601046E+00,+33.996E-03
+1.127500E+00,+3.315324E+00,+3.341638E+00,+4.601046E+00,+25.360E-03
+1.130000E+00,+3.290128E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.132500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.135000E+00,+3.315324E+00,+3.334073E+00,+4.601046E+00,+25.000E-03
+1.137500E+00,+3.315324E+00,+3.341287E+00,+4.601046E+00,+25.000E-03
+1.140000E+00,+3.324671E+00,+3.332651E+00,+4.601046E+00,+25.000E-03
+1.142500E+00,+3.297341E+00,+3.326508E+00,+4.601046E+00,+25.000E-03
+1.145000E+00,+3.308471E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.147500E+00,+3.315324E+00,+3.340215E+00,+4.601046E+00,+26.782E-03
+1.150000E+00,+3.315324E+00,+3.331579E+00,+4.601046E+00,+25.000E-03
+1.152500E+00,+3.300906E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.155000E+00,+3.315324E+00,+3.314307E+00,+4.601046E+00,+58.473E-03
+1.157500E+00,+3.312471E+00,+3.311379E+00,+4.601046E+00,+27.854E-03
+1.160000E+00,+3.315324E+00,+3.297035E+00,+4.601046E+00,+46.983E-03
+1.162500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.165000E+00,+3.315324E+00,+3.313236E+00,+4.601046E+00,+25.000E-03
+1.167500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,-8.473E-03
+1.170000E+00,+3.315324E+00,+3.341998E+00,+4.601046E+00,+12.439E-03
+1.172500E+00,+3.336521E+00,+3.341998E+00,+4.601046E+00,+58.473E-03
+1.175000E+00,+3.318964E+00,+3.312165E+00,+4.601046E+00,+25.000E-03
+1.177500E+00,+3.315324E+00,+3.337002E+00,+4.601046E+00,+25.000E-03
+1.180000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.182500E+00,+3.326529E+00,+3.308525E+00,+4.601046E+00,+36.205E-03
+1.185000E+00,+3.346228E+00,+3.311094E+00,+4.601046E+00,+25.000E-03
+1.187500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.190000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+29.067E-03
+1.192500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.195000E+00,+3.315324E+00,+3.339002E+00,+4.601046E+00,+25.000E-03
+1.197500E+00,+3.341659E+00,+3.308525E+00,+4.601046E+00,+32.138E-03
+1.200000E+00,+3.297625E+00,+3.308525E+00,+4.601046E+00,+7.301E-03
+1.202500E+00,+3.324387E+00,+3.317588E+00,+4.601046E+00,+25.000E-03
+1.205000E+00,+3.314897E+00,+3.308525E+00,+4.601046E+00,+24.573E-03
+1.207500E+00,+3.315324E+00,+3.316734E+00,+4.601046E+00,+33.209E-03
+1.210000E+00,+3.298479E+00,+3.325153E+00,+4.601046E+00,+25.000E-03
+1.212500E+00,+3.323316E+00,+3.300533E+00,+4.601046E+00,-481E-06
+1.215000E+00,+3.314680E+00,+3.308525E+00,+4.601046E+00,+57.184E-03
+1.217500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+15.720E-03
+1.220000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.222500E+00,+3.315324E+00,+3.315446E+00,+4.601046E+00,+25.000E-03
+1.225000E+00,+3.347082E+00,+3.308525E+00,+4.601046E+00,+58.473E-03
+1.227500E+00,+3.304973E+00,+3.308525E+00,+4.601046E+00,+35.351E-03
+1.230000E+00,+3.281851E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.232500E+00,+3.321174E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.235000E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.237500E+00,+3.303902E+00,+3.341998E+00,+4.601046E+00,+58.473E-03
+1.240000E+00,+3.301910E+00,+3.308525E+00,+4.601046E+00,+25.000E-03
+1.242500E+00,+3.315324E+00,+3.279830E+00,+4.601046E+00,-3.695E-03
+1.245000E+00,+3.315324E+00,+3.341998E+00,+4.601046E+00,+25.000E-03
+1.247500E+00,+3.315324E+00,+3.308525E+00,+4.601046E+00,+45.979E-03
+1.250000E+00,+3.294194E+00,+3.329655E+00,+4.601046E+00,+25.000E-03
