x-axis,1,4
second,Volt,Volt
+6.11000000E+00,,
+6.11001000E+00,,
+6.11002000E+00,,
+6.11003000E+00,,
+6.11004000E+00,,
+6.11005000E+00,,
+6.11006000E+00,,
+6.11007000E+00,,
+6.11008000E+00,,
+6.11009000E+00,,
+6.11010000E+00,,
+6.11011000E+00,,
+6.11012000E+00,,
+6.11013000E+00,,
+6.11014000E+00,,
+6.11015000E+00,,
+6.11016000E+00,+17.23028E-03,+3.30930967E+00
+6.11017000E+00,+17.23028E-03,+3.29675736E+00
+6.11018000E+00,+17.23028E-03,+3.28838916E+00
+6.11019000E+00,+29.78258E-03,+3.30930967E+00
+6.11020000E+00,+38.15078E-03,+3.29675736E+00
+6.11021000E+00,+17.23028E-03,+3.28838916E+00
+6.11022000E+00,+17.23028E-03,+3.32186197E+00
+6.11023000E+00,+17.23028E-03,+3.33023017E+00
+6.11024000E+00,+17.23028E-03,+3.32186197E+00
+6.11025000E+00,+17.23028E-03,+3.31767787E+00
+6.11026000E+00,+17.23028E-03,+3.28838916E+00
+6.11027000E+00,+4.67798E-03,+3.32186197E+00
+6.11028000E+00,+8.86208E-03,+3.31767787E+00
+6.11029000E+00,+38.15078E-03,+3.26328456E+00
+6.11030000E+00,+29.78258E-03,+3.28002096E+00
+6.11031000E+00,+38.15078E-03,+3.34278247E+00
+6.11032000E+00,+29.78258E-03,+3.33023017E+00
+6.11033000E+00,+38.15078E-03,+3.32186197E+00
+6.11034000E+00,+17.23028E-03,+3.31767787E+00
+6.11035000E+00,+17.23028E-03,+3.31349377E+00
+6.11036000E+00,+17.23028E-03,+3.35115067E+00
+6.11037000E+00,+17.23028E-03,+3.30930967E+00
+6.11038000E+00,+17.23028E-03,+3.29675736E+00
+6.11039000E+00,+4.67798E-03,+3.30094146E+00
+6.11040000E+00,-3.69022E-03,+3.33023017E+00
+6.11041000E+00,+17.23028E-03,+3.30930967E+00
+6.11042000E+00,+17.23028E-03,+3.30930967E+00
+6.11043000E+00,+17.23028E-03,+3.29675736E+00
+6.11044000E+00,+17.23028E-03,+3.28838916E+00
+6.11045000E+00,+17.23028E-03,+3.29675736E+00
+6.11046000E+00,+17.23028E-03,+3.27583686E+00
+6.11047000E+00,+17.23028E-03,+3.30094146E+00
+6.11048000E+00,+17.23028E-03,+3.33023017E+00
+6.11049000E+00,+17.23028E-03,+3.30930967E+00
+6.11050000E+00,+17.23028E-03,+3.32186197E+00
+6.11051000E+00,+17.23028E-03,+3.33023017E+00
+6.11052000E+00,+17.23028E-03,+3.33441427E+00
+6.11053000E+00,+29.78258E-03,+3.36370297E+00
+6.11054000E+00,+38.15078E-03,+3.31767787E+00
+6.11055000E+00,+17.23028E-03,+3.30094146E+00
+6.11056000E+00,+17.23028E-03,+3.31767787E+00
+6.11057000E+00,+17.23028E-03,+3.28838916E+00
+6.11058000E+00,+17.23028E-03,+3.33441427E+00
+6.11059000E+00,+17.23028E-03,+3.35115067E+00
+6.11060000E+00,+29.78258E-03,+3.30930967E+00
+6.11061000E+00,+50.70308E-03,+3.30930967E+00
+6.11062000E+00,+38.15078E-03,+3.30930967E+00
+6.11063000E+00,+17.23028E-03,+3.28420506E+00
+6.11064000E+00,+17.23028E-03,+3.28002096E+00
+6.11065000E+00,+17.23028E-03,+3.34278247E+00
+6.11066000E+00,+17.23028E-03,+3.33023017E+00
+6.11067000E+00,+17.23028E-03,+3.33441427E+00
+6.11068000E+00,+29.78258E-03,+3.36370297E+00
+6.11069000E+00,+38.15078E-03,+3.34278247E+00
+6.11070000E+00,+29.78258E-03,+3.34278247E+00
+6.11071000E+00,+38.15078E-03,+3.34278247E+00
+6.11072000E+00,+17.23028E-03,+3.33023017E+00
+6.11073000E+00,+17.23028E-03,+3.29675736E+00
+6.11074000E+00,+17.23028E-03,+3.27583686E+00
+6.11075000E+00,+17.23028E-03,+3.28838916E+00
+6.11076000E+00,+29.78258E-03,+3.30930967E+00
+6.11077000E+00,+38.15078E-03,+3.29675736E+00
+6.11078000E+00,+17.23028E-03,+3.30094146E+00
+6.11079000E+00,+29.78258E-03,+3.30512557E+00
+6.11080000E+00,+50.70308E-03,+3.25491636E+00
+6.11081000E+00,+50.70308E-03,+3.26328456E+00
+6.11082000E+00,+38.15078E-03,+3.24236406E+00
+6.11083000E+00,+17.23028E-03,+3.28002096E+00
+6.11084000E+00,+29.78258E-03,+3.33023017E+00
+6.11085000E+00,+38.15078E-03,+3.30930967E+00
+6.11086000E+00,+17.23028E-03,+3.32186197E+00
+6.11087000E+00,+29.78258E-03,+3.31767787E+00
+6.11088000E+00,+38.15078E-03,+3.28838916E+00
+6.11089000E+00,+29.78258E-03,+3.32186197E+00
+6.11090000E+00,+50.70308E-03,+3.34278247E+00
+6.11091000E+00,+38.15078E-03,+3.31767787E+00
+6.11092000E+00,+17.23028E-03,+3.30094146E+00
+6.11093000E+00,+17.23028E-03,+3.33023017E+00
+6.11094000E+00,+17.23028E-03,+3.32186197E+00
+6.11095000E+00,+17.23028E-03,+3.33023017E+00
+6.11096000E+00,+29.78258E-03,+3.30930967E+00
+6.11097000E+00,+38.15078E-03,+3.30930967E+00
+6.11098000E+00,+29.78258E-03,+3.29675736E+00
+6.11099000E+00,+38.15078E-03,+3.30094146E+00
+6.11100000E+00,+17.23028E-03,+3.33023017E+00
+6.11101000E+00,+17.23028E-03,+3.29675736E+00
+6.11102000E+00,+29.78258E-03,+3.27583686E+00
+6.11103000E+00,+50.70308E-03,+3.30094146E+00
+6.11104000E+00,+38.15078E-03,+3.30512557E+00
+6.11105000E+00,+17.23028E-03,+3.25491636E+00
+6.11106000E+00,+17.23028E-03,+3.28838916E+00
+6.11107000E+00,+17.23028E-03,+3.28420506E+00
+6.11108000E+00,+29.78258E-03,+3.26746866E+00
+6.11109000E+00,+50.70308E-03,+3.30930967E+00
+6.11110000E+00,+50.70308E-03,+3.30930967E+00
+6.11111000E+00,+38.15078E-03,+3.28420506E+00
+6.11112000E+00,+29.78258E-03,+3.28002096E+00
+6.11113000E+00,+38.15078E-03,+3.31767787E+00
+6.11114000E+00,+17.23028E-03,+3.27583686E+00
+6.11115000E+00,+17.23028E-03,+3.28838916E+00
+6.11116000E+00,+29.78258E-03,+3.29675736E+00
+6.11117000E+00,+38.15078E-03,+3.27583686E+00
+6.11118000E+00,+17.23028E-03,+3.30094146E+00
+6.11119000E+00,+17.23028E-03,+3.34278247E+00
+6.11120000E+00,+17.23028E-03,+3.31767787E+00
+6.11121000E+00,+17.23028E-03,+3.30094146E+00
+6.11122000E+00,+29.78258E-03,+3.33023017E+00
+6.11123000E+00,+50.70308E-03,+3.32186197E+00
+6.11124000E+00,+38.15078E-03,+3.35533477E+00
+6.11125000E+00,+17.23028E-03,+3.35115067E+00
+6.11126000E+00,+17.23028E-03,+3.32186197E+00
+6.11127000E+00,+17.23028E-03,+3.33023017E+00
+6.11128000E+00,+17.23028E-03,+3.30930967E+00
+6.11129000E+00,+29.78258E-03,+3.33441427E+00
+6.11130000E+00,+25.59848E-03,+3.35115067E+00
+6.11131000E+00,-3.69022E-03,+3.30930967E+00
+6.11132000E+00,+17.23028E-03,+3.33441427E+00
+6.11133000E+00,+29.78258E-03,+3.36370297E+00
+6.11134000E+00,+38.15078E-03,+3.33023017E+00
+6.11135000E+00,+17.23028E-03,+3.30930967E+00
+6.11136000E+00,+17.23028E-03,+3.30930967E+00
+6.11137000E+00,+29.78258E-03,+3.30930967E+00
+6.11138000E+00,+38.15078E-03,+3.32186197E+00
+6.11139000E+00,+17.23028E-03,+3.31767787E+00
+6.11140000E+00,+29.78258E-03,+3.31349376E+00
+6.11141000E+00,+38.15078E-03,+3.33859837E+00
+6.11142000E+00,+29.78258E-03,+3.30094146E+00
+6.11143000E+00,+38.15078E-03,+3.34278247E+00
+6.11144000E+00,+17.23028E-03,+3.35533477E+00
+6.11145000E+00,+17.23028E-03,+3.36370297E+00
+6.11146000E+00,+17.23028E-03,+3.31767787E+00
+6.11147000E+00,+4.67798E-03,+3.31349376E+00
+6.11148000E+00,+8.86208E-03,+3.32604607E+00
+6.11149000E+00,+50.70308E-03,+3.26746866E+00
+6.11150000E+00,+38.15078E-03,+3.32186197E+00
+6.11151000E+00,+17.23028E-03,+3.34278247E+00
+6.11152000E+00,+17.23028E-03,+3.33023017E+00
+6.11153000E+00,+17.23028E-03,+3.33441427E+00
+6.11154000E+00,+17.23028E-03,+3.36370297E+00
+6.11155000E+00,+17.23028E-03,+3.33023017E+00
+6.11156000E+00,+17.23028E-03,+3.28420506E+00
+6.11157000E+00,+17.23028E-03,+3.30512556E+00
+6.11158000E+00,+4.67798E-03,+3.35951887E+00
+6.11159000E+00,-3.69022E-03,+3.30094146E+00
+6.11160000E+00,+17.23028E-03,+3.35533477E+00
+6.11161000E+00,+17.23028E-03,+3.35115067E+00
+6.11162000E+00,+17.23028E-03,+3.32186197E+00
+6.11163000E+00,+4.67798E-03,+3.34278247E+00
+6.11164000E+00,-3.69022E-03,+3.34278247E+00
+6.11165000E+00,+17.23028E-03,+3.31767787E+00
+6.11166000E+00,+17.23028E-03,+3.28838916E+00
+6.11167000E+00,+17.23028E-03,+3.29675736E+00
+6.11168000E+00,+17.23028E-03,+3.28838916E+00
+6.11169000E+00,+17.23028E-03,+3.29675736E+00
+6.11170000E+00,+17.23028E-03,+3.28838916E+00
+6.11171000E+00,+17.23028E-03,+3.32186197E+00
+6.11172000E+00,+17.23028E-03,+3.33023017E+00
+6.11173000E+00,+17.23028E-03,+3.32186197E+00
+6.11174000E+00,+17.23028E-03,+3.34278247E+00
+6.11175000E+00,+17.23028E-03,+3.34278247E+00
+6.11176000E+00,+17.23028E-03,+3.31767787E+00
+6.11177000E+00,+17.23028E-03,+3.30094146E+00
+6.11178000E+00,+17.23028E-03,+3.33023017E+00
+6.11179000E+00,+17.23028E-03,+3.32186197E+00
+6.11180000E+00,+17.23028E-03,+3.30512557E+00
+6.11181000E+00,+17.23028E-03,+3.26746866E+00
+6.11182000E+00,+17.23028E-03,+3.30930967E+00
+6.11183000E+00,+17.23028E-03,+3.32186197E+00
+6.11184000E+00,+17.23028E-03,+3.33023017E+00
+6.11185000E+00,+17.23028E-03,+3.33441427E+00
+6.11186000E+00,+17.23028E-03,+3.36370297E+00
+6.11187000E+00,+29.78258E-03,+3.30512557E+00
+6.11188000E+00,+63.25538E-03,+3.25491636E+00
+6.11189000E+00,+59.07128E-03,+3.27583686E+00
+6.11190000E+00,+4.67798E-03,+3.30094146E+00
+6.11191000E+00,-16.24252E-03,+3.30512557E+00
+6.11192000E+00,-3.69022E-03,+3.28002096E+00
+6.11193000E+00,+17.23028E-03,+3.33023017E+00
+6.11194000E+00,+29.78258E-03,+3.29675736E+00
+6.11195000E+00,+50.70308E-03,+3.28838916E+00
+6.11196000E+00,+50.70308E-03,+3.29675736E+00
+6.11197000E+00,+38.15078E-03,+3.28838916E+00
+6.11198000E+00,+29.78258E-03,+3.30930967E+00
+6.11199000E+00,+38.15078E-03,+3.29675736E+00
+6.11200000E+00,+17.23028E-03,+3.28838916E+00
+6.11201000E+00,+29.78258E-03,+3.28420506E+00
+6.11202000E+00,+38.15078E-03,+3.28002096E+00
+6.11203000E+00,+29.78258E-03,+3.33023017E+00
+6.11204000E+00,+25.59848E-03,+3.33441427E+00
+6.11205000E+00,-3.69022E-03,+3.37625527E+00
+6.11206000E+00,+17.23028E-03,+3.33859837E+00
+6.11207000E+00,+17.23028E-03,+3.28838916E+00
+6.11208000E+00,+17.23028E-03,+3.30930967E+00
+6.11209000E+00,+17.23028E-03,+3.29675736E+00
+6.11210000E+00,+17.23028E-03,+3.28838916E+00
+6.11211000E+00,+17.23028E-03,+3.32186197E+00
+6.11212000E+00,+17.23028E-03,+3.34278247E+00
+6.11213000E+00,+17.23028E-03,+3.33023017E+00
+6.11214000E+00,+17.23028E-03,+3.29675736E+00
+6.11215000E+00,+17.23028E-03,+3.27583686E+00
+6.11216000E+00,+29.78258E-03,+3.30094146E+00
+6.11217000E+00,+38.15078E-03,+3.35533477E+00
+6.11218000E+00,+17.23028E-03,+3.37625527E+00
+6.11219000E+00,+4.67798E-03,+3.33859837E+00
+6.11220000E+00,-3.69022E-03,+3.30094146E+00
+6.11221000E+00,+29.78258E-03,+3.34278247E+00
+6.11222000E+00,+50.70308E-03,+3.30512557E+00
+6.11223000E+00,+38.15078E-03,+3.28002096E+00
+6.11224000E+00,+29.78258E-03,+3.33023017E+00
+6.11225000E+00,+38.15078E-03,+3.30930967E+00
+6.11226000E+00,+17.23028E-03,+3.29675736E+00
+6.11227000E+00,+17.23028E-03,+3.28838916E+00
+6.11228000E+00,+17.23028E-03,+3.30930967E+00
+6.11229000E+00,+17.23028E-03,+3.30930967E+00
+6.11230000E+00,+4.67798E-03,+3.32186197E+00
+6.11231000E+00,-16.24252E-03,+3.34278247E+00
+6.11232000E+00,-16.24252E-03,+3.34278247E+00
+6.11233000E+00,-3.69022E-03,+3.33023017E+00
+6.11234000E+00,+4.67798E-03,+3.32186197E+00
+6.11235000E+00,-3.69022E-03,+3.34278247E+00
+6.11236000E+00,+17.23028E-03,+3.33023017E+00
+6.11237000E+00,+29.78258E-03,+3.32186197E+00
+6.11238000E+00,+38.15078E-03,+3.34278247E+00
+6.11239000E+00,+29.78258E-03,+3.31767787E+00
+6.11240000E+00,+38.15078E-03,+3.31349376E+00
+6.11241000E+00,+29.78258E-03,+3.35115067E+00
+6.11242000E+00,+50.70308E-03,+3.32186197E+00
+6.11243000E+00,+50.70308E-03,+3.33023017E+00
+6.11244000E+00,+38.15078E-03,+3.29675736E+00
+6.11245000E+00,+17.23028E-03,+3.26328456E+00
+6.11246000E+00,+17.23028E-03,+3.29257326E+00
+6.11247000E+00,+29.78258E-03,+3.37625527E+00
+6.11248000E+00,+38.15078E-03,+3.32604607E+00
+6.11249000E+00,+17.23028E-03,+3.28002096E+00
+6.11250000E+00,+17.23028E-03,+3.34278247E+00
+6.11251000E+00,+17.23028E-03,+3.34278247E+00
+6.11252000E+00,+29.78258E-03,+3.31767787E+00
+6.11253000E+00,+38.15078E-03,+3.28838916E+00
+6.11254000E+00,+17.23028E-03,+3.30930967E+00
+6.11255000E+00,+17.23028E-03,+3.32186197E+00
+6.11256000E+00,+29.78258E-03,+3.34278247E+00
+6.11257000E+00,+38.15078E-03,+3.33023017E+00
+6.11258000E+00,+17.23028E-03,+3.30930967E+00
+6.11259000E+00,+17.23028E-03,+3.29675736E+00
+6.11260000E+00,+17.23028E-03,+3.28838916E+00
+6.11261000E+00,+29.78258E-03,+3.29675736E+00
+6.11262000E+00,+38.15078E-03,+3.31349376E+00
+6.11263000E+00,+29.78258E-03,+3.37625527E+00
+6.11264000E+00,+38.15078E-03,+3.35115067E+00
+6.11265000E+00,+29.78258E-03,+3.32186197E+00
+6.11266000E+00,+38.15078E-03,+3.30512557E+00
+6.11267000E+00,+17.23028E-03,+3.29257326E+00
+6.11268000E+00,+17.23028E-03,+3.35115067E+00
+6.11269000E+00,+17.23028E-03,+3.30930967E+00
+6.11270000E+00,+17.23028E-03,+3.30930967E+00
+6.11271000E+00,+17.23028E-03,+3.32186197E+00
+6.11272000E+00,+17.23028E-03,+3.34278247E+00
+6.11273000E+00,+17.23028E-03,+3.33023017E+00
+6.11274000E+00,+17.23028E-03,+3.30930967E+00
+6.11275000E+00,+4.67798E-03,+3.30930967E+00
+6.11276000E+00,-3.69022E-03,+3.29675736E+00
+6.11277000E+00,+17.23028E-03,+3.27583686E+00
+6.11278000E+00,+29.78258E-03,+3.30094146E+00
+6.11279000E+00,+63.25538E-03,+3.33023017E+00
+6.11280000E+00,+59.07128E-03,+3.29675736E+00
+6.11281000E+00,+17.23028E-03,+3.30094146E+00
+6.11282000E+00,+29.78258E-03,+3.34278247E+00
+6.11283000E+00,+38.15078E-03,+3.31767787E+00
+6.11284000E+00,+17.23028E-03,+3.30094146E+00
+6.11285000E+00,+29.78258E-03,+3.33023017E+00
+6.11286000E+00,+38.15078E-03,+3.30930967E+00
+6.11287000E+00,+17.23028E-03,+3.30930967E+00
+6.11288000E+00,+29.78258E-03,+3.30930967E+00
+6.11289000E+00,+38.15078E-03,+3.29675736E+00
+6.11290000E+00,+29.78258E-03,+3.28838916E+00
+6.11291000E+00,+38.15078E-03,+3.30930967E+00
+6.11292000E+00,+17.23028E-03,+3.30930967E+00
+6.11293000E+00,+17.23028E-03,+3.32186197E+00
+6.11294000E+00,+29.78258E-03,+3.31767787E+00
+6.11295000E+00,+38.15078E-03,+3.28838916E+00
+6.11296000E+00,+29.78258E-03,+3.33441427E+00
+6.11297000E+00,+25.59848E-03,+3.36370297E+00
+6.11298000E+00,-3.69022E-03,+3.33023017E+00
+6.11299000E+00,+29.78258E-03,+3.32186197E+00
+6.11300000E+00,+38.15078E-03,+3.35533477E+00
+6.11301000E+00,+17.23028E-03,+3.35115067E+00
+6.11302000E+00,+4.67798E-03,+3.32186197E+00
+6.11303000E+00,-3.69022E-03,+3.30512557E+00
+6.11304000E+00,+17.23028E-03,+3.26746866E+00
+6.11305000E+00,+17.23028E-03,+3.28420506E+00
+6.11306000E+00,+17.23028E-03,+3.25491636E+00
+6.11307000E+00,+17.23028E-03,+3.26328456E+00
+6.11308000E+00,+17.23028E-03,+3.28002096E+00
+6.11309000E+00,+17.23028E-03,+3.33023017E+00
+6.11310000E+00,+29.78258E-03,+3.32186197E+00
+6.11311000E+00,+50.70308E-03,+3.33023017E+00
+6.11312000E+00,+50.70308E-03,+3.29675736E+00
+6.11313000E+00,+38.15078E-03,+3.28838916E+00
+6.11314000E+00,+17.23028E-03,+3.28420506E+00
+6.11315000E+00,+4.67798E-03,+3.28002096E+00
+6.11316000E+00,+8.86208E-03,+3.33023017E+00
+6.11317000E+00,+38.15078E-03,+3.32186197E+00
+6.11318000E+00,+17.23028E-03,+3.31767787E+00
+6.11319000E+00,+17.23028E-03,+3.27583686E+00
+6.11320000E+00,+17.23028E-03,+3.30094146E+00
+6.11321000E+00,+29.78258E-03,+3.31767787E+00
+6.11322000E+00,+38.15078E-03,+3.30094146E+00
+6.11323000E+00,+29.78258E-03,+3.33023017E+00
+6.11324000E+00,+38.15078E-03,+3.32186197E+00
+6.11325000E+00,+17.23028E-03,+3.31767787E+00
+6.11326000E+00,+17.23028E-03,+3.28838916E+00
+6.11327000E+00,+17.23028E-03,+3.28420506E+00
+6.11328000E+00,+17.23028E-03,+3.26746866E+00
+6.11329000E+00,+17.23028E-03,+3.32186197E+00
+6.11330000E+00,+17.23028E-03,+3.33023017E+00
+6.11331000E+00,+29.78258E-03,+3.29675736E+00
+6.11332000E+00,+50.70308E-03,+3.28838916E+00
+6.11333000E+00,+38.15078E-03,+3.32186197E+00
+6.11334000E+00,+17.23028E-03,+3.34278247E+00
+6.11335000E+00,+29.78258E-03,+3.33023017E+00
+6.11336000E+00,+38.15078E-03,+3.30930967E+00
+6.11337000E+00,+17.23028E-03,+3.32186197E+00
+6.11338000E+00,+4.67798E-03,+3.33023017E+00
+6.11339000E+00,-3.69022E-03,+3.30930967E+00
+6.11340000E+00,+17.23028E-03,+3.29675736E+00
+6.11341000E+00,+17.23028E-03,+3.30094146E+00
+6.11342000E+00,+17.23028E-03,+3.33023017E+00
+6.11343000E+00,+17.23028E-03,+3.30930967E+00
+6.11344000E+00,+17.23028E-03,+3.30930967E+00
+6.11345000E+00,+17.23028E-03,+3.30930967E+00
+6.11346000E+00,+29.78258E-03,+3.29675736E+00
+6.11347000E+00,+38.15078E-03,+3.27583686E+00
+6.11348000E+00,+17.23028E-03,+3.28838916E+00
+6.11349000E+00,+17.23028E-03,+3.29675736E+00
+6.11350000E+00,+17.23028E-03,+3.26328456E+00
+6.11351000E+00,+29.78258E-03,+3.29257326E+00
+6.11352000E+00,+38.15078E-03,+3.36370297E+00
+6.11353000E+00,+17.23028E-03,+3.33023017E+00
+6.11354000E+00,+4.67798E-03,+3.29675736E+00
+6.11355000E+00,-3.69022E-03,+3.30094146E+00
+6.11356000E+00,+17.23028E-03,+3.33023017E+00
+6.11357000E+00,+17.23028E-03,+3.30930967E+00
+6.11358000E+00,+17.23028E-03,+3.30930967E+00
+6.11359000E+00,+17.23028E-03,+3.29675736E+00
+6.11360000E+00,+17.23028E-03,+3.30094146E+00
+6.11361000E+00,+29.78258E-03,+3.34278247E+00
+6.11362000E+00,+38.15078E-03,+3.34278247E+00
+6.11363000E+00,+17.23028E-03,+3.34278247E+00
+6.11364000E+00,+17.23028E-03,+3.34278247E+00
+6.11365000E+00,+17.23028E-03,+3.34278247E+00
+6.11366000E+00,+29.78258E-03,+3.33023017E+00
+6.11367000E+00,+50.70308E-03,+3.32186197E+00
+6.11368000E+00,+50.70308E-03,+3.33023017E+00
+6.11369000E+00,+38.15078E-03,+3.30930967E+00
+6.11370000E+00,+29.78258E-03,+3.32186197E+00
+6.11371000E+00,+50.70308E-03,+3.33023017E+00
+6.11372000E+00,+25.59848E-03,+3.30930967E+00
+6.11373000E+00,+8.86208E-03,+3.33441427E+00
+6.11374000E+00,+38.15078E-03,+3.35115067E+00
+6.11375000E+00,+29.78258E-03,+3.30930967E+00
+6.11376000E+00,+50.70308E-03,+3.30930967E+00
+6.11377000E+00,+38.15078E-03,+3.30930967E+00
+6.11378000E+00,+17.23028E-03,+3.30930967E+00
+6.11379000E+00,+17.23028E-03,+3.33441427E+00
+6.11380000E+00,+29.78258E-03,+3.36370297E+00
+6.11381000E+00,+50.70308E-03,+3.34278247E+00
+6.11382000E+00,+38.15078E-03,+3.33023017E+00
+6.11383000E+00,+17.23028E-03,+3.29675736E+00
+6.11384000E+00,+29.78258E-03,+3.27583686E+00
+6.11385000E+00,+50.70308E-03,+3.28838916E+00
+6.11386000E+00,+38.15078E-03,+3.32186197E+00
+6.11387000E+00,+17.23028E-03,+3.33023017E+00
+6.11388000E+00,+4.67798E-03,+3.29675736E+00
+6.11389000E+00,-3.69022E-03,+3.28838916E+00
+6.11390000E+00,+17.23028E-03,+3.32186197E+00
+6.11391000E+00,+17.23028E-03,+3.33023017E+00
+6.11392000E+00,+29.78258E-03,+3.32186197E+00
+6.11393000E+00,+38.15078E-03,+3.30512557E+00
+6.11394000E+00,+29.78258E-03,+3.28002096E+00
+6.11395000E+00,+38.15078E-03,+3.35533477E+00
+6.11396000E+00,+17.23028E-03,+3.33859837E+00
+6.11397000E+00,+17.23028E-03,+3.26328456E+00
+6.11398000E+00,+29.78258E-03,+3.26746866E+00
+6.11399000E+00,+38.15078E-03,+3.27165276E+00
+6.11400000E+00,+17.23028E-03,+3.24654816E+00
+6.11401000E+00,+17.23028E-03,+3.28420506E+00
+6.11402000E+00,+29.78258E-03,+3.24236406E+00
+6.11403000E+00,+38.15078E-03,+3.24236406E+00
+6.11404000E+00,+4.67798E-03,+3.25491636E+00
+6.11405000E+00,-3.69022E-03,+3.26328456E+00
+6.11406000E+00,+17.23028E-03,+3.25491636E+00
+6.11407000E+00,+17.23028E-03,+3.28838916E+00
+6.11408000E+00,+17.23028E-03,+3.29675736E+00
+6.11409000E+00,+29.78258E-03,+3.27583686E+00
+6.11410000E+00,+63.25538E-03,+3.26328456E+00
+6.11411000E+00,+59.07128E-03,+3.28002096E+00
+6.11412000E+00,+17.23028E-03,+3.31767787E+00
+6.11413000E+00,+29.78258E-03,+3.28838916E+00
+6.11414000E+00,+38.15078E-03,+3.30930967E+00
+6.11415000E+00,+17.23028E-03,+3.30930967E+00
+6.11416000E+00,+29.78258E-03,+3.33441427E+00
+6.11417000E+00,+38.15078E-03,+3.35115067E+00
+6.11418000E+00,+17.23028E-03,+3.32186197E+00
+6.11419000E+00,+17.23028E-03,+3.34278247E+00
+6.11420000E+00,+17.23028E-03,+3.33023017E+00
+6.11421000E+00,+17.23028E-03,+3.33441427E+00
+6.11422000E+00,+17.23028E-03,+3.32604607E+00
+6.11423000E+00,+17.23028E-03,+3.28002096E+00
+6.11424000E+00,+17.23028E-03,+3.33023017E+00
+6.11425000E+00,+29.78258E-03,+3.29675736E+00
+6.11426000E+00,+38.15078E-03,+3.30094146E+00
+6.11427000E+00,+4.67798E-03,+3.33023017E+00
+6.11428000E+00,-3.69022E-03,+3.29675736E+00
+6.11429000E+00,+4.67798E-03,+3.30094146E+00
+6.11430000E+00,+8.86208E-03,+3.34278247E+00
