s,v,i
6712,3.30004,2.47825e-05
6713,3.29999,4.55427e-05
6714,3.29994,8.30401e-06
6715,3.29987,1.85544e-05
6716,3.29987,2.08899e-05
6717,3.29985,3.54221e-05
6718,3.29993,1.23263e-05
6719,3.30005,4.25584e-05
6720,3.3,1.84247e-05
6721,3.29993,1.21966e-05
6722,3.29997,3.72386e-05
6723,3.29995,2.11494e-05
6724,3.29999,8.304e-06
6725,3.29994,2.30957e-05
6726,3.29993,1.45321e-05
6727,3.30001,3.49031e-05
6728,3.29995,2.32254e-05
6729,3.29995,1.23263e-05
6730,3.29993,4.70997e-05
6731,3.30007,1.12883e-05
6732,3.29994,5.96849e-06
6733,3.30001,-2.46536e-06
6734,3.29995,4.0222e-06
6735,3.29989,1.12883e-05
6736,3.29999,2.30957e-05
6737,3.29983,1.67379e-05
6738,3.29989,1.32346e-05
6739,3.29999,8.304e-06
6740,3.29996,2.9713e-05
6741,3.29998,2.78965e-05
6742,3.29996,2.14089e-05
6743,3.3,1.63486e-05
6744,3.30001,3.42543e-05
6745,3.29993,5.70898e-06
6746,3.29991,2.25767e-05
6747,3.29999,1.63486e-05
6748,3.29998,2.56907e-05
6749,3.29994,7.785e-06
6750,3.29992,2.5561e-05
6751,3.29988,4.15197e-06
6752,3.29998,2.69882e-05
6753,3.29995,1.49213e-05
6754,3.29989,2.36147e-05
6755,3.30011,8.43375e-06
6756,3.29994,2.41337e-05
6757,3.29995,2.72477e-05
6758,3.29989,3.93146e-05
6759,3.29997,8.82302e-06
6760,3.29997,4.47642e-05
6761,3.29993,1.85544e-05
6762,3.30004,1.25858e-05
6763,3.30002,3.42543e-05
6764,3.3,2.16684e-05
6765,3.29993,7.39577e-06
6766,3.29998,2.47824e-05
6767,3.30001,3.15295e-05
6768,3.29997,4.39857e-05
6769,3.29995,1.68676e-05
6770,3.29984,1.90734e-05
6771,3.29995,1.82949e-05
6772,3.29982,1.58296e-05
6773,3.30002,1.42717e-06
6774,3.29994,3.04915e-05
6775,3.29985,2.58205e-05
6776,3.29999,6.09823e-06
6777,3.29989,1.37536e-05
6778,3.29997,1.038e-05
6779,3.29988,2.03709e-05
6780,3.29996,3.24378e-05
6781,3.30003,2.6599e-05
6782,3.30001,2.8156e-05
6783,3.2999,9.86101e-06
6784,3.30004,1.05098e-05
6785,3.29985,1.62189e-05
6786,3.30002,2.32254e-05
6787,3.3,2.67287e-05
6788,3.29997,2.54312e-05
6789,3.29999,2.73775e-05
6790,3.29997,2.41337e-05
6791,3.29994,1.94626e-05
6792,3.29996,6.61723e-06
6793,3.29991,1.27155e-05
6794,3.30004,7.266e-06
6795,3.29996,2.90642e-05
6796,3.3,1.82949e-05
6797,3.2999,1.89436e-05
6798,3.29994,1.94626e-05
6799,3.3,9.99079e-06
6800,3.2999,3.16593e-05
6801,3.3,2.80262e-05
6802,3.29988,-2.59513e-06
6803,3.29995,9.6015e-06
6804,3.29994,-2.59578e-07
6805,3.30001,1.64783e-05
6806,3.29996,2.53015e-05
6807,3.29996,-1.29759e-06
6808,3.29992,4.29476e-05
6809,3.29992,9.21227e-06
6810,3.29991,2.42635e-05
6811,3.29989,4.98245e-05
6812,3.29997,2.88047e-05
6813,3.29991,1.0899e-05
6814,3.29993,1.42726e-05
6815,3.29985,1.16767e-06
6816,3.3,1.73866e-05
6817,3.29984,1.02503e-05
6818,3.2999,1.05098e-05
6819,3.29997,2.90642e-05
6820,3.29997,1.1418e-05
6821,3.29992,3.2827e-05
6822,3.29995,1.44023e-05
6823,3.29992,2.08899e-05
6824,3.29989,1.07693e-05
6825,3.29987,-7.12747e-11
6826,3.29997,3.11395e-06
6827,3.29993,2.33552e-05
6828,3.29999,-1.42735e-06
6829,3.29998,4.11311e-05
6830,3.29992,2.56907e-05
6831,3.29999,3.76271e-06
6832,3.30002,2.30957e-05
6833,3.29997,2.7247e-06
6834,3.29985,1.59594e-05
6835,3.29991,2.43932e-05
6836,3.29999,2.56907e-05
6837,3.29987,1.64784e-05
6838,3.29998,1.55701e-05
6839,3.3,3.89155e-07
6840,3.30002,2.59502e-05
6841,3.29994,7.91477e-06
6842,3.29999,2.84155e-05
6843,3.29999,2.25767e-05
6844,3.29997,2.75072e-05
6845,3.29993,1.25858e-05
6846,3.29993,1.3494e-05
6847,3.29996,2.67287e-05
6848,3.29988,6.48749e-06
6849,3.3,1.85544e-05
6850,3.29996,1.01205e-05
6851,3.3,4.34667e-05
6852,3.29984,1.45321e-05
6853,3.29987,4.10014e-05
6854,3.2999,2.01114e-05
6855,3.29999,2.90642e-05
6856,3.29994,2.32254e-05
6857,3.29998,3.50328e-05
6858,3.29991,9.08252e-06
6859,3.30001,2.19279e-05
6860,3.29987,3.76279e-05
6861,3.30001,1.64783e-05
6862,3.29998,3.28271e-05
6863,3.30003,3.11394e-06
6864,3.30002,7.26598e-06
6865,3.29996,1.21966e-05
6866,3.30001,4.42452e-05
6867,3.29987,1.60891e-05
6868,3.29994,-5.19094e-07
6869,3.29997,1.36238e-05
6870,3.29997,1.55701e-05
6871,3.30001,1.01205e-05
6872,3.29999,2.46527e-05
6873,3.29993,1.56999e-05
6874,3.30001,2.49122e-05
6875,3.29997,1.95924e-05
6876,3.29998,3.11403e-05
6877,3.29995,1.58296e-05
6878,3.29992,1.73866e-05
6879,3.29991,2.99725e-05
6880,3.29995,1.88139e-05
6881,3.3,2.46527e-05
6882,3.29981,1.92031e-05
6883,3.29997,3.91849e-05
6884,3.29989,3.29568e-05
6885,3.30006,1.92031e-05
6886,3.29998,3.78874e-05
6887,3.29987,3.11394e-06
6888,3.30003,5.18922e-07
6889,3.29999,2.72477e-05
6890,3.29992,7.13623e-06
6891,3.29996,1.51809e-05
6892,3.29988,7.13625e-06
6893,3.29995,1.92031e-05
6894,3.29991,4.80073e-06
6895,3.29994,3.73683e-05
6896,3.29995,3.60708e-05
6897,3.29995,1.72569e-05
6898,3.30001,3.42543e-05
6899,3.30007,2.80262e-05
6900,3.29996,8.43376e-06
6901,3.30004,7.91476e-06
6902,3.29992,1.50511e-05
6903,3.2999,1.71271e-05
6904,3.29984,2.36147e-05
6905,3.29996,2.85445e-06
6906,3.29993,1.81651e-05
6907,3.29992,9.08192e-07
6908,3.30003,1.0899e-05
6909,3.29985,4.02221e-06
6910,3.29994,3.01023e-05
6911,3.29997,2.72478e-05
6912,3.29998,2.03709e-05
6913,3.29996,3.11403e-05
6914,3.29992,1.60891e-05
6915,3.29998,2.75072e-05
6916,3.29994,3.38651e-05
6917,3.30002,2.37444e-05
6918,3.29998,2.63395e-05
6919,3.29994,8.04451e-06
6920,3.29992,8.82301e-06
6921,3.29997,3.1789e-05
6922,3.30007,2.49122e-05
6923,3.29999,2.82857e-05
6924,3.29993,4.28179e-05
6925,3.29997,1.84247e-05
6926,3.29998,1.44023e-05
6927,3.30001,1.49213e-05
6928,3.30004,-1.051e-05
6929,3.29999,2.42635e-05
6930,3.30006,3.67196e-05
6931,3.3,-4.67113e-06
6932,3.30005,3.21783e-05
6933,3.29992,2.46527e-05
6934,3.29987,8.95275e-06
6935,3.29992,4.46344e-05
6936,3.3,2.28362e-05
6937,3.29996,1.10288e-05
6938,3.29989,2.46527e-05
6939,3.29995,2.27064e-05
6940,3.29991,4.80073e-06
6941,3.29997,2.7118e-05
6942,3.30001,1.37536e-05
6943,3.29993,1.41428e-05
6944,3.30003,1.23263e-05
6945,3.29999,2.62097e-05
6946,3.29997,2.08899e-05
6947,3.29998,2.89345e-05
6948,3.29999,-4.41164e-06
6949,3.29991,2.7637e-05
6950,3.30002,1.59593e-05
6951,3.30007,2.01114e-05
6952,3.29997,2.33552e-05
6953,3.29989,-1.33645e-05
6954,3.29997,1.53106e-05
6955,3.29985,2.51717e-05
6956,3.2999,1.34941e-05
6957,3.29994,2.11494e-05
6958,3.30001,2.08899e-05
6959,3.29993,1.28453e-05
6960,3.30002,2.67287e-05
6961,3.29994,2.8675e-05
6962,3.29995,2.20577e-05
6963,3.29992,6.09823e-06
6964,3.29994,3.39948e-05
6965,3.29994,1.98519e-05
6966,3.30001,3.39948e-05
6967,3.29996,7.785e-06
6968,3.29998,2.28362e-05
6969,3.29996,6.87674e-06
6970,3.30001,2.24469e-05
6971,3.30007,2.01114e-05
6972,3.29987,2.8675e-05
6973,3.30004,2.84155e-05
6974,3.29989,3.15295e-05
6975,3.29996,3.39948e-05
6976,3.30006,2.33552e-05
6977,3.29993,2.02412e-05
6978,3.29992,1.75164e-05
6979,3.30004,1.84246e-05
6980,3.2999,2.21874e-05
6981,3.30003,1.38833e-05
6982,3.30005,1.86841e-05
6983,3.29996,2.9713e-05
6984,3.29995,1.89436e-05
6985,3.29993,2.25767e-05
6986,3.29999,2.77667e-05
6987,3.29998,2.30957e-05
6988,3.16685,0.312755
6989,2.25043,1.99985
6990,3.22442,0.440138
6991,3.30003,0.0706599
6992,3.3001,0.0638396
6993,3.30035,0.0704747
6994,3.29833,0.0710334
6995,3.30059,0.0699355
6996,3.30096,0.0700725
6997,3.29982,0.0704075
6998,3.29911,0.0695496
6999,3.30077,0.0645096
7000,3.30039,0.0703726
7001,3.29804,0.0660576
7002,3.30197,0.0680142
7003,3.29876,0.0644283
7004,3.30113,0.0698823
7005,3.30022,0.0637498
7006,3.29968,0.0701222
7007,3.30073,0.0640306
7008,3.29906,0.070544
7009,3.30094,0.0648717
7010,3.29843,0.0694505
7011,3.30159,0.0660035
7012,3.29793,0.0669802
7013,3.30164,0.0683555
7014,3.30043,0.0643245
7015,3.29868,0.0700764
7016,3.30069,0.0652702
7017,3.29967,0.0707759
7018,3.29969,0.0705749
7019,3.30012,0.0712993
7020,3.29954,0.070473
7021,3.29949,0.0700167
7022,3.29929,0.0690955
7023,3.30099,0.0684867
7024,3.30131,0.070424
7025,3.30016,0.0709827
7026,3.29978,0.0710277
7027,3.29984,0.0709416
7028,3.29962,0.0707105
7029,3.29943,0.0702842
7030,3.29923,0.0693034
7031,3.30032,0.0677206
7032,3.30185,0.0701239
7033,3.30004,0.0710124
7034,3.29979,0.0709997
7035,3.29965,0.0708666
7036,3.29934,0.0703025
7037,3.29928,0.0693298
7038,3.30037,0.0676152
7039,3.30185,0.0700216
7040,3.29996,0.0710315
7041,3.2996,0.0709874
7042,3.29956,0.0707608
7043,3.29921,0.069957
7044,3.29932,0.0687689
7045,3.30152,0.0678635
7046,3.30073,0.0708122
7047,3.29985,0.0710129
7048,3.29981,0.0709208
7049,3.29931,0.0703701
7050,3.299,0.0693783
7051,3.30035,0.0672309
7052,3.30151,0.070285
7053,3.29983,0.0710503
7054,3.29956,0.0709519
7055,3.29959,0.0706741
7056,3.29925,0.0697918
7057,3.29925,0.0680277
7058,3.3021,0.0686644
7059,3.29998,0.0710505
7060,3.29969,0.0709702
7061,3.29959,0.0707795
7062,3.29939,0.0702262
7063,3.29926,0.0689767
7064,3.30054,0.0679378
7065,3.30179,0.0702801
7066,3.3,0.07095
7067,3.29991,0.0710211
7068,3.29974,0.0709732
7069,3.29967,0.0707855
7070,3.29932,0.0702614
7071,3.29924,0.0693629
7072,3.30002,0.0679708
7073,3.30205,0.0697765
7074,3.29978,0.0710055
7075,3.29969,0.0709893
7076,3.29964,0.070726
7077,3.2995,0.069789
7078,3.29912,0.0693319
7079,3.29983,0.0680036
7080,3.30192,0.0695648
7081,3.30002,0.0710153
7082,3.29968,0.0707314
7083,3.29974,0.0703726
7084,3.29917,0.0700465
7085,3.29916,0.0680847
7086,3.30191,0.0682599
7087,3.30022,0.0709597
7088,3.29959,0.0710081
7089,3.29936,0.0707853
7090,3.29932,0.0700317
7091,3.2991,0.0679568
7092,3.30203,0.0684217
7093,3.30022,0.0709717
7094,3.29964,0.0709997
7095,3.29961,0.0707576
7096,3.29927,0.0698833
7097,3.2992,0.0677155
7098,3.30211,0.0688636
7099,3.29995,0.071035
7100,3.29969,0.0710006
7101,3.2994,0.070667
7102,3.29914,0.0694907
7103,3.29977,0.0675405
7104,3.30208,0.0695471
7105,3.2999,0.0710626
7106,3.29967,0.0709613
7107,3.29958,0.0706735
7108,3.30025,0.0778872
7109,3.30026,0.077513
7110,3.29772,0.0801456
7111,3.3011,0.0809256
7112,3.30081,0.0783152
7113,3.30033,0.0775254
7114,3.29776,0.0802868
7115,3.3009,0.080811
7116,3.30063,0.0782716
7117,3.30023,0.0775202
7118,3.29802,0.0807718
7119,3.30107,0.0804486
7120,3.30074,0.0781224
7121,3.30023,0.0775152
7122,3.29754,0.0802272
7123,3.30101,0.0807651
7124,3.30101,0.0783367
7125,3.3003,0.0775556
7126,3.29779,0.0792034
7127,3.30048,0.0815124
7128,3.30086,0.0785754
7129,3.3003,0.0776142
7130,3.29843,0.0785181
7131,3.30029,0.0816205
7132,3.30128,0.0790552
7133,3.30047,0.0776531
7134,3.2978,0.0790547
7135,3.30077,0.0817065
7136,3.30095,0.0784799
7137,3.30034,0.0775494
7138,3.29778,0.0804734
7139,3.30113,0.0807396
7140,3.30062,0.0781089
7141,3.30036,0.0775524
7142,3.29817,0.0812782
7143,3.30128,0.0801264
7144,3.3004,0.0779462
7145,3.29951,0.0776469
7146,3.29896,0.0819717
7147,3.30127,0.0794648
7148,3.30042,0.0777478
7149,3.29904,0.0779488
7150,3.29982,0.0822756
7151,3.30101,0.0789649
7152,3.2999,0.0910017
7153,3.29997,0.0909734
7154,3.30003,0.0906952
7155,3.30017,0.0907939
7156,3.30013,0.0909337
7157,3.29968,0.0909498
7158,3.29943,0.0910197
7159,3.29952,0.0911083
7160,3.29943,0.091454
7161,3.29988,0.0911793
7162,3.29965,0.0917698
7163,3.29988,0.0917314
7164,3.30004,0.0918015
7165,3.30019,0.0914981
7166,3.30023,0.0914799
7167,3.30022,0.0915356
7168,3.30027,0.0914414
7169,3.30022,0.0912195
7170,3.3001,0.0910686
7171,3.30002,0.0910969
7172,3.3001,0.0910566
7173,3.29996,0.0910913
7174,3.30005,0.0910183
7175,3.29998,0.0910079
7176,3.29993,0.0909634
7177,3.30002,0.0909455
7178,3.29995,0.0909537
7179,3.30008,0.090921
7180,3.29981,0.0909356
7181,3.29989,0.0909591
7182,3.2996,0.0910078
7183,3.29929,0.0911774
7184,3.2998,0.0911807
7185,3.29969,0.0913175
7186,3.29957,0.0912354
7187,3.29972,0.0916663
7188,3.2999,0.0912836
7189,3.29994,0.0913834
7190,3.30012,0.0915815
7191,3.29989,0.0914689
7192,3.30023,0.0911534
7193,3.30002,0.0912764
7194,3.30023,0.091213
7195,3.30006,0.0913905
7196,3.30019,0.091268
7197,3.30006,0.0911004
7198,3.30025,0.0911765
7199,3.3001,0.0912239
7200,3.30036,0.0911232
7201,3.30015,0.0909899
7202,3.30001,0.0910434
7203,3.30003,0.0910195
7204,3.30015,0.0910911
7205,3.30017,0.0910141
7206,3.30011,0.0909638
7207,3.30023,0.090987
7208,3.29997,0.0909703
7209,3.30015,0.0909399
7210,3.30001,0.0909744
7211,3.29978,0.0910201
7212,3.29923,0.0912527
7213,3.29951,0.0914348
7214,3.29955,0.091945
7215,3.29987,0.0919517
7216,3.30004,0.0917873
7217,3.30025,0.0917161
7218,3.30037,0.0913135
7219,3.30011,0.091392
7220,3.30041,0.091358
7221,3.3002,0.0911326
7222,3.30009,0.091228
7223,3.30013,0.0911745
7224,3.3002,0.091066
7225,3.30002,0.0910233
7226,3.29986,0.0910061
7227,3.29999,0.0909094
7228,3.29997,0.0908178
7229,3.30002,0.090642
7230,3.2999,0.0910106
7231,3.29995,0.0909362
7232,3.29994,0.0909757
7233,3.29993,0.0909438
7234,3.30012,0.0909675
7235,3.29996,0.0909897
7236,3.29998,0.0909249
7237,3.30003,0.0909669
7238,3.29989,0.0909695
7239,3.29998,0.0909733
7240,3.30017,0.0909914
7241,3.29985,0.0909528
7242,3.30001,0.0909591
7243,3.2999,0.0909508
7244,3.30005,0.0909138
7245,3.29967,0.0909526
7246,3.30016,0.0909627
7247,3.29981,0.0909688
7248,3.30027,0.0909435
7249,3.29997,0.090967
7250,3.3,0.0909735
7251,3.29963,0.0909673
7252,3.29991,0.0909508
7253,3.29989,0.0909297
7254,3.29989,0.0909253
7255,3.29984,0.0908041
7256,3.29989,0.0904205
7257,3.29981,0.0903017
7258,3.29982,0.090328
7259,3.30013,0.0903078
7260,3.29994,0.0903239
7261,3.29995,0.0903017
7262,3.29976,0.0902906
7263,3.30003,0.0903231
7264,3.29963,0.0903069
7265,3.29982,0.0902727
7266,3.30001,0.0903023
7267,3.29998,0.0903053
7268,3.3,0.0902538
7269,3.29997,0.0903031
7270,3.29984,0.0902976
7271,3.29982,0.0902486
7272,3.29963,0.0902415
7273,3.29995,0.0903045
7274,3.29973,0.0903451
7275,3.30007,0.0902734
7276,3.3,0.090331
7277,3.29999,0.0904025
7278,3.29982,0.0903651
7279,3.30012,0.090353
7280,3.3002,0.0903176
7281,3.29996,0.0902766
7282,3.30026,0.0903499
7283,3.30014,0.0902415
7284,3.30003,0.0903545
7285,3.29992,0.0903035
7286,3.29991,0.0902928
7287,3.29985,0.0902954
7288,3.29987,0.090297
7289,3.30007,0.0902783
7290,3.29994,0.090289
7291,3.29963,0.0903058
7292,3.29988,0.0902949
7293,3.30003,0.0902643
7294,3.29995,0.0903338
7295,3.29991,0.0902181
7296,3.29983,0.0901849
7297,3.29986,0.0900278
7298,3.29995,0.09015
7299,3.29963,0.0899054
7300,3.29975,0.089912
7301,3.29976,0.0899258
7302,3.30003,0.0900829
7303,3.29969,0.089428
7304,3.30014,0.0897598
7305,3.30014,0.0893979
7306,3.30045,0.0897096
7307,3.30054,0.0897215
7308,3.30024,0.0900581
7309,3.30038,0.0901613
7310,3.30004,0.0902511
7311,3.30011,0.0903024
7312,3.30001,0.090304
7313,3.29978,0.0903075
7314,3.29978,0.0902974
7315,3.29982,0.0902954
7316,3.30001,0.0902631
7317,3.29972,0.0902512
7318,3.29977,0.0901601
7319,3.29991,0.0901294
7320,3.29984,0.0900804
7321,3.29982,0.0899895
7322,3.29972,0.0896882
7323,3.2997,0.089918
7324,3.29976,0.0894772
7325,3.29979,0.0896489
7326,3.29999,0.0896524
7327,3.30015,0.0895834
7328,3.3006,0.0893458
7329,3.30062,0.0898826
7330,3.30076,0.0900974
7331,3.29994,0.0903412
7332,3.30001,0.090335
7333,3.3,0.0903189
7334,3.30002,0.0903076
7335,3.29989,0.0902751
7336,3.29972,0.0902535
7337,3.29978,0.0901644
7338,3.29972,0.0900868
7339,3.29991,0.0900958
7340,3.30001,0.0900882
7341,3.29977,0.0896065
7342,3.29985,0.089638
7343,3.29985,0.0898408
7344,3.29992,0.0893399
7345,3.3,0.0894203
7346,3.30035,0.089779
7347,3.3003,0.0897837
7348,3.30016,0.0900317
7349,3.30013,0.0901928
7350,3.30054,0.0900477
7351,3.30024,0.0902443
7352,3.30017,0.0903202
7353,3.2998,0.0903258
7354,3.30001,0.0903346
7355,3.29979,0.0903296
7356,3.29998,0.0903241
7357,3.29991,0.090327
7358,3.30005,0.0903248
7359,3.29995,0.0903202
7360,3.29982,0.0902797
7361,3.29991,0.0902368
7362,3.29989,0.0902698
7363,3.29915,0.0961526
7364,3.30073,0.0914179
7365,3.30003,0.0902182
7366,3.29991,0.0901259
7367,3.29968,0.0900088
7368,3.29967,0.0898556
7369,3.29982,0.0898824
7370,3.29964,0.0893634
7371,3.29971,0.0893171
7372,3.3001,0.0889556
7373,3.30038,0.0894955
7374,3.30068,0.0897349
7375,3.30052,0.0901584
7376,3.30004,0.0903183
7377,3.29978,0.090359
7378,3.29981,0.0902935
7379,3.29968,0.090206
7380,3.29968,0.0900703
7381,3.29969,0.089956
7382,3.29945,0.0895658
7383,3.29967,0.0895668
7384,3.29964,0.0889782
7385,3.30014,0.0886293
7386,3.3009,0.089361
7387,3.30077,0.0900912
7388,3.30033,0.090291
7389,3.30015,0.0903237
7390,3.29982,0.0902901
7391,3.29998,0.0902507
7392,3.29967,0.0901029
7393,3.29978,0.0898937
7394,3.29957,0.0897882
7395,3.29966,0.0893842
7396,3.2996,0.0890109
7397,3.3004,0.0885607
7398,3.30087,0.0894147
7399,3.30084,0.0899982
7400,3.30009,0.0903297
7401,3.29987,0.0903372
7402,3.29957,0.090295
7403,3.29985,0.0902226
7404,3.2996,0.0900573
7405,3.29959,0.089922
7406,3.29966,0.0896273
7407,3.29975,0.0893946
7408,3.29979,0.0886098
7409,3.30039,0.0888583
7410,3.30113,0.0894855
7411,3.30025,0.0902665
7412,3.29986,0.0903392
7413,3.2998,0.0903032
7414,3.29981,0.0901985
7415,3.29963,0.0900716
7416,3.29968,0.0900093
7417,3.29965,0.0898039
7418,3.29945,0.0897335
7419,3.29951,0.0893444
7420,3.29967,0.0891685
7421,3.30013,0.0893355
7422,3.30071,0.0892904
7423,3.30062,0.0899716
7424,3.30075,0.090191
7425,3.30009,0.0903597
7426,3.29989,0.0903261
7427,3.29999,0.0903168
7428,3.29988,0.0902557
7429,3.29989,0.0902237
7430,3.29956,0.0901059
7431,3.29982,0.0899849
7432,3.29961,0.0896742
7433,3.29952,0.0895569
7434,3.29949,0.0893678
7435,3.29989,0.0890429
7436,3.30044,0.0890144
7437,3.30074,0.0897461
7438,3.30053,0.0902283
7439,3.29992,0.0903258
7440,3.29974,0.0902688
7441,3.29978,0.0901646
7442,3.29978,0.0900002
7443,3.29941,0.0894868
7444,3.29951,0.089069
7445,3.29985,0.0887053
7446,3.3011,0.0884186
7447,3.30108,0.089939
7448,3.30004,0.0903656
7449,3.29972,0.0903205
7450,3.29974,0.090174
7451,3.30095,0.097977
7452,3.29876,0.0503218
7453,3.29895,0.142376
7454,3.3008,0.0918296
7455,3.30042,0.105254
7456,3.29814,0.0864711
7457,3.29998,0.091694
7458,3.30048,0.0912037
7459,3.30077,0.0916756
7460,3.30024,0.0905461
7461,3.3002,0.0904645
7462,3.30008,0.0904264
7463,3.30001,0.0903716
7464,3.29998,0.090382
7465,3.29989,0.090356
7466,3.29996,0.0903497
7467,3.30001,0.0903358
7468,3.29984,0.0903654
7469,3.29984,0.0903938
7470,3.29972,0.0904344
7471,3.29936,0.0906024
7472,3.29941,0.0907742
7473,3.29956,0.0908628
7474,3.29968,0.0910239
7475,3.29987,0.0905981
7476,3.30007,0.0909458
7477,3.29996,0.0912372
7478,3.3,0.0906708
7479,3.30014,0.0907376
7480,3.3,0.0906812
7481,3.30014,0.0907175
7482,3.30009,0.090748
7483,3.30009,0.0905142
7484,3.30011,0.0906376
7485,3.30019,0.0905621
7486,3.30003,0.0904741
7487,3.30006,0.0905647
7488,3.30015,0.0904676
7489,3.30013,0.0904908
7490,3.29986,0.090386
7491,3.3001,0.0904025
7492,3.29993,0.0903716
7493,3.29988,0.0903607
7494,3.29985,0.0904013
7495,3.29964,0.0904732
7496,3.29931,0.0907869
7497,3.29936,0.0912341
7498,3.29988,0.0910431
7499,3.29997,0.0915578
7500,3.30008,0.090969
7501,3.30021,0.091076
7502,3.29992,0.0908024
7503,3.30036,0.0909679
7504,3.30007,0.0905565
7505,3.30031,0.0907523
7506,3.30044,0.09072
7507,3.30015,0.0904248
7508,3.30007,0.0903879
7509,3.29996,0.0903968
7510,3.30009,0.0903848
7511,3.29988,0.0903615
7512,3.29984,0.0903707
7513,3.2997,0.0903678
7514,3.29994,0.0903976
7515,3.29997,0.0903804
7516,3.29986,0.090386
7517,3.30005,0.090351
7518,3.29997,0.0903761
7519,3.29991,0.0904347
7520,3.29965,0.0904434
7521,3.29999,0.090393
7522,3.29965,0.0905169
7523,3.29927,0.0908183
7524,3.29986,0.0903251
7525,3.29978,0.0904742
7526,3.29978,0.0907925
7527,3.29986,0.0904225
7528,3.29979,0.0907069
7529,3.29999,0.09068
7530,3.30009,0.0906602
7531,3.29986,0.0904953
7532,3.30006,0.090799
7533,3.30002,0.0908853
7534,3.2997,0.0902101
7535,3.30018,0.0906061
7536,3.30003,0.0910647
7537,3.30018,0.0900826
7538,3.29994,0.0906495
7539,3.3001,0.090578
7540,3.30023,0.0905492
7541,3.29981,0.0904097
7542,3.2998,0.090368
7543,3.30027,0.0906507
7544,3.29982,0.0903691
7545,3.30017,0.0905963
7546,3.30011,0.0903587
7547,3.30078,0.091913
7548,3.29964,0.0976093
7549,3.29902,0.102078
7550,3.30108,0.0988365
7551,3.29845,0.0986268
7552,3.30079,0.10176
7553,3.30114,0.0980887
7554,3.29787,0.100474
7555,3.3015,0.10035
7556,3.30023,0.0976966
7557,3.29863,0.102024
7558,3.30122,0.0990529
7559,3.29806,0.0990905
7560,3.30083,0.101572
7561,3.30031,0.0979443
7562,3.29852,0.101817
7563,3.30124,0.0992348
7564,3.2985,0.0987438
7565,3.30088,0.101916
7566,3.3007,0.0979403
7567,3.29803,0.101406
7568,3.30152,0.0996677
7569,3.29876,0.0982436
7570,3.30029,0.10213
7571,3.30108,0.0982419
7572,3.29825,0.101103
7573,3.30154,0.0998854
7574,3.2993,0.0978971
7575,3.29994,0.102381
7576,3.30122,0.0983345
7577,3.29797,0.10059
7578,3.30166,0.100337
7579,3.29976,0.097766
7580,3.29913,0.102156
7581,3.30119,0.098732
7582,3.2985,0.0984187
7583,3.30073,0.101931
7584,3.30106,0.0981759
7585,3.29794,0.0999434
7586,3.30137,0.10078
7587,3.30076,0.0977585
7588,3.29794,0.101171
7589,3.30137,0.0997353
7590,3.30004,0.0976204
7591,3.29881,0.102102
7592,3.3014,0.098913
7593,3.29856,0.0980903
7594,3.30029,0.102133
7595,3.30107,0.0982765
7596,3.29804,0.0992622
7597,3.30124,0.101355
7598,3.30074,0.0978753
7599,3.29785,0.100522
7600,3.30146,0.100317
7601,3.30031,0.097711
7602,3.29862,0.10166
7603,3.30111,0.0992789
7604,3.29948,0.0977177
7605,3.29933,0.10206
7606,3.30115,0.0988045
7607,3.29846,0.0983902
7608,3.30055,0.101784
7609,3.30101,0.0983773
7610,3.29806,0.0993747
7611,3.30109,0.101112
7612,3.30092,0.0979967
7613,3.29939,0.103736
7614,3.29966,0.104728
7615,3.30071,0.103768
7616,3.2993,0.103755
7617,3.29932,0.103035
7618,3.29929,0.101789
7619,3.30113,0.101205
7620,3.30088,0.103684
7621,3.29946,0.103741
7622,3.29998,0.104232
7623,3.30049,0.104368
7624,3.2984,0.104877
7625,3.29957,0.107138
7626,3.30052,0.10626
7627,3.30055,0.104907
7628,3.30003,0.104291
7629,3.29804,0.106554
7630,3.30065,0.106746
7631,3.30099,0.105474
7632,3.2998,0.104745
7633,3.30029,0.11078
7634,3.29854,0.114894
7635,3.30128,0.11323
7636,3.30086,0.104932
7637,3.29936,0.104391
7638,3.29836,0.10719
7639,3.30093,0.106589
7640,3.29998,0.104515
7641,3.30033,0.104467
7642,3.3003,0.104301
7643,3.30009,0.104242
7644,3.29995,0.104132
7645,3.2996,0.104158
7646,3.29908,0.104514
7647,3.29924,0.105191
7648,3.29991,0.105406
7649,3.3001,0.105165
7650,3.30042,0.105131
7651,3.30022,0.104594
7652,3.30024,0.104564
7653,3.30008,0.104328
7654,3.30005,0.104353
7655,3.30014,0.104176
7656,3.30003,0.104225
7657,3.3002,0.104185
7658,3.30004,0.104157
7659,3.30027,0.104144
7660,3.29986,0.104111
7661,3.29943,0.104194
7662,3.29942,0.104412
7663,3.29925,0.104679
7664,3.29972,0.104853
7665,3.29994,0.105126
7666,3.30011,0.105005
7667,3.30025,0.104785
7668,3.30028,0.104725
7669,3.29995,0.104304
7670,3.30025,0.104673
7671,3.29994,0.104272
7672,3.30004,0.104364
7673,3.3,0.104316
7674,3.30014,0.104243
7675,3.30016,0.104188
7676,3.3,0.104168
7677,3.30013,0.104163
7678,3.30007,0.104167
7679,3.29862,0.104836
7680,3.29945,0.105221
7681,3.29971,0.11187
7682,3.30137,0.114932
7683,3.29937,0.105294
7684,3.29946,0.10504
7685,3.29982,0.104887
